VR,Price,개인_level,외국인_level,금융투자_level,연기금_level,Cap_Type,Signal_Count,Monthly_Signals,Avg_Return_10D,Median_Return_10D,Std_Return_10D,Win_Rate_10D,Sharpe_Ratio,Max_Gain,Max_Loss,Yearly_Return_Std,Yearly_Count,Avg_개인_비중,Avg_외국인_비중,Avg_금융투자_비중,Avg_연기금_비중,Avg_Inst_Ratio,Expectancy
6.0,5,-1,3,0,0,Large,11,1.2222222222222223,0.33008800444848574,-6.7688378033205625,19.12641814501844,27.27272727272727,0.017258223779576764,40.52132701421801,-18.471158575142272,5.842232258942432,2,-14.271900940536485,10.004336925725642,0.4920223607667948,0.5834528400675272,1.0754752008343222,0.3300880044484851
6.0,5,0,-1,-1,0,Large,8,1.1428571428571428,8.992644064916309,3.506787330316742,15.935008335438237,50.0,0.5643325610892439,30.078125,-7.198443579766536,16.791410280370638,3,0.7960759495428109,-1.0226104634517381,-0.06932692671798033,0.14197829494309025,0.07265136822510991,8.99264406491631
6.0,5,0,-1,0,0,Large,5,1.0,-5.752888110892721,-7.53880266075388,7.3749001067795135,40.0,-0.780063191039601,2.047502047502048,-15.295815295815297,7.02910535048046,3,0.5482106452526672,-0.55334381688366,0.014967824124362584,0.016412689197769666,0.03138051332213225,-5.752888110892721
6.0,5,0,0,0,0,Large,22,1.4666666666666666,9.484873469257582,0.9380863039399625,21.964224020665533,50.0,0.43183285056342197,56.06936416184971,-14.347826086956522,2.6307193053587588,3,0.0,0.0,0.0,0.0,0.0,9.484873469257584
6.0,5,1,-1,-1,0,Large,5,1.0,41.63680221301559,8.946078431372548,91.08629893226018,60.0,0.4571137778249218,203.59858084135837,-8.846918489065606,48.44914350825722,3,2.5446677743042425,-3.033765679837393,-0.3385171278576916,0.25609591635345075,-0.08242121150424082,41.63680221301559
6.0,7,-1,-1,0,0,Large,5,1.0,5.528742112067874,4.330708661417323,12.919124678855251,60.0,0.42795020943770085,26.977950713359277,-6.334841628959276,5.601832681583596,3,-1.9241723852423032,-1.527722819548959,0.2617733172370722,0.3423919756716357,0.6041652929087078,5.528742112067874
6.0,7,-1,0,-1,-1,Large,6,1.5,19.016761422888077,8.44636673405363,29.116933709995855,66.66666666666666,0.6531168979637308,68.06930693069307,-8.142857142857144,19.58347889886738,2,-1.7280692006166942,0.7335388069603609,-0.12201936156941591,-0.1296941486266752,-0.2517135101960911,19.01676142288807
6.0,7,-1,0,-1,0,Large,5,1.0,-2.1854566051763316,3.3232628398791544,20.508096946619638,60.0,-0.10656554876178122,16.281992208771413,-35.769828926905134,21.833521093114836,2,-1.0722185636236232,0.6503244696673139,-0.06082695845147781,0.07455229870257399,0.013725340251096178,-2.1854566051763307
6.0,7,-1,0,0,-1,Large,6,1.0,8.827441063048854,5.932568149210905,23.695652982506385,66.66666666666666,0.3725341972878242,49.77973568281938,-18.91025641025641,23.147725203457664,2,-2.32850557456705,0.9278516405898757,0.20484357846087653,-0.5258961762121631,-0.32105259775128653,8.82744106304885
6.0,7,-1,0,0,0,Large,9,1.125,-10.50791262569408,-14.626865671641792,14.09351081231354,11.11111111111111,-0.7455851679280147,21.28060263653484,-25.427350427350422,6.579839884828408,3,-1.804669737686491,0.5138775258247064,0.10487794894194678,0.24626265685062462,0.35114060579257145,-10.507912625694077
6.0,7,-1,2,-1,0,Large,5,1.0,0.34172633460831925,-4.440789473684211,20.9053187193323,20.0,0.016346382430051452,36.791840519239685,-13.653846153846152,27.322699926977865,3,-3.833547668100111,3.9655705954752207,-0.3758191005368097,0.38666773656210973,0.010848636025300064,0.34172633460832014
6.0,7,-1,3,-1,-1,Large,6,1.0,7.256001643631753,3.1131456333667202,22.418780391782796,66.66666666666666,0.32365728718638553,45.56519444536069,-17.37327188940092,22.96234673597253,3,-12.686743328401375,16.209070130897356,-2.1805122020348278,-0.6429269927480982,-2.823439194782926,7.25600164363175
6.0,7,-1,3,-1,0,Large,7,1.4,-8.45153651857579,-10.91753774680604,12.92397419863084,28.57142857142857,-0.6539425403271961,7.424242424242425,-31.22043519394513,10.683863712596702,3,-7.7277859951583565,7.3832490570885545,-1.47810737664383,0.45999761369407816,-1.018109762949752,-8.45153651857579
6.0,7,-1,3,0,0,Large,10,1.25,1.3677916405740855,-5.54868083284785,19.831925828415024,30.0,0.06896917890920733,40.52132701421801,-18.471158575142272,4.973361478025331,2,-14.679332018650687,10.214184807153154,0.4621957901303443,0.5549575304455739,1.0171533205759185,1.3677916405740866
6.0,7,0,-1,-1,0,Large,7,1.0,9.131310642478924,-1.0084033613445378,17.20656194134648,42.857142857142854,0.5306876919169341,30.078125,-7.198443579766536,16.813274989759805,3,0.7219639397096881,-1.0376644542915094,-0.06724945973422754,0.13089744645769089,0.06364798672346336,9.131310642478919
6.0,7,0,0,0,0,Large,19,1.3571428571428572,10.633292399920181,0.0,23.39703633421183,47.368421052631575,0.4544717650573492,56.06936416184971,-14.347826086956522,3.996250371665467,3,0.0,0.0,0.0,0.0,0.0,10.63329239992018
6.0,7,1,-1,-1,0,Large,5,1.0,41.63680221301559,8.946078431372548,91.08629893226018,60.0,0.4571137778249218,203.59858084135837,-8.846918489065606,48.44914350825722,3,2.5446677743042425,-3.033765679837393,-0.3385171278576916,0.25609591635345075,-0.08242121150424082,41.63680221301559
6.0,10,-1,-1,0,0,Large,5,1.0,5.528742112067874,4.330708661417323,12.919124678855251,60.0,0.42795020943770085,26.977950713359277,-6.334841628959276,5.601832681583596,3,-1.9241723852423032,-1.527722819548959,0.2617733172370722,0.3423919756716357,0.6041652929087078,5.528742112067874
6.0,10,-1,0,-1,-1,Large,6,1.5,19.016761422888077,8.44636673405363,29.116933709995855,66.66666666666666,0.6531168979637308,68.06930693069307,-8.142857142857144,19.58347889886738,2,-1.7280692006166942,0.7335388069603609,-0.12201936156941591,-0.1296941486266752,-0.2517135101960911,19.01676142288807
6.0,10,-1,0,0,0,Large,8,1.0,-14.481477033472693,-15.652655450661886,8.037349960699625,0.0,-1.8017726121523925,-2.6869158878504678,-25.427350427350422,5.136437938773051,3,-1.966775496198468,0.521513122022861,0.1171872044573688,0.2770454889569527,0.39423269341432143,0.0
6.0,10,-1,3,-1,-1,Large,5,1.0,10.573703826499019,4.52657455285242,23.360191234495804,80.0,0.45263772545170416,45.56519444536069,-17.37327188940092,24.809530319677943,3,-8.394535333071866,11.150604441542537,-1.8539848444308373,-0.3971545343440284,-2.2511393787748655,10.573703826499022
6.0,10,-1,3,-1,0,Large,7,1.4,-8.45153651857579,-10.91753774680604,12.92397419863084,28.57142857142857,-0.6539425403271961,7.424242424242425,-31.22043519394513,10.683863712596702,3,-7.7277859951583565,7.3832490570885545,-1.47810737664383,0.45999761369407816,-1.018109762949752,-8.45153651857579
6.0,10,-1,3,0,0,Large,9,1.125,1.6881186578769298,-6.7688378033205625,21.00747692118369,33.33333333333333,0.08035799178599363,40.52132701421801,-18.471158575142272,4.963520665229574,2,-14.593947944631033,10.21957100793829,0.4947946790672828,0.5959539853824021,1.090748664449685,1.6881186578769292
6.0,10,0,-1,-1,0,Large,6,1.0,6.97016003527303,-2.4390285645826557,17.777686133314706,33.33333333333333,0.39207352312353044,30.078125,-7.198443579766536,16.837274693871944,3,0.7327650140922333,-1.1728826717433836,-0.07809354730252638,0.15271368753397271,0.07462014023144632,6.970160035273024
6.0,10,0,0,0,0,Large,14,1.4,15.416191911668667,4.054597187842908,25.513264133441055,57.14285714285714,0.6042422416448928,56.06936416184971,-14.347826086956522,7.152797376713133,2,0.0,0.0,0.0,0.0,0.0,15.416191911668662
6.0,12,-1,-1,0,0,Large,5,1.0,5.528742112067874,4.330708661417323,12.919124678855251,60.0,0.42795020943770085,26.977950713359277,-6.334841628959276,5.601832681583596,3,-1.9241723852423032,-1.527722819548959,0.2617733172370722,0.3423919756716357,0.6041652929087078,5.528742112067874
6.0,12,-1,0,-1,-1,Large,6,1.5,19.016761422888077,8.44636673405363,29.116933709995855,66.66666666666666,0.6531168979637308,68.06930693069307,-8.142857142857144,19.58347889886738,2,-1.7280692006166942,0.7335388069603609,-0.12201936156941591,-0.1296941486266752,-0.2517135101960911,19.01676142288807
6.0,12,-1,3,0,0,Large,6,1.0,-4.183125399261736,-8.527757856129083,18.336449194431047,16.666666666666664,-0.2281317039578301,31.520395550061803,-18.471158575142272,12.734642420982993,2,-15.345476892990845,11.031835935112637,0.5738079127419401,0.6278078730047068,1.201615785746647,-4.183125399261737
6.0,12,0,-1,-1,0,Large,6,1.0,6.97016003527303,-2.4390285645826557,17.777686133314706,33.33333333333333,0.39207352312353044,30.078125,-7.198443579766536,16.837274693871944,3,0.7327650140922333,-1.1728826717433836,-0.07809354730252638,0.15271368753397271,0.07462014023144632,6.970160035273024
6.0,12,0,0,0,0,Large,10,1.4285714285714286,13.036061225736734,3.104026845637584,26.615413092809057,50.0,0.48979368384324695,56.06936416184971,-14.347826086956522,2.5418998207990815,2,0.0,0.0,0.0,0.0,0.0,13.03606122573673
6.0,15,0,-1,-1,0,Large,5,1.0,8.565872714596543,-3.8696537678207736,19.38969863500098,40.0,0.4417744120650749,30.078125,-7.198443579766536,17.43748689728076,3,0.7220458301732848,-1.2569831632369814,-0.09344497928001734,0.18325642504076725,0.08981144576074991,8.56587271459654
6.0,15,0,0,0,0,Large,7,1.1666666666666667,8.316459825774267,-8.93169877408056,29.079477972844757,28.57142857142857,0.28599068503019254,56.06936416184971,-14.347826086956522,5.097958438373363,2,0.0,0.0,0.0,0.0,0.0,8.316459825774267
7.0,5,-1,-1,0,0,Large,5,1.0,5.528742112067874,4.330708661417323,12.919124678855251,60.0,0.42795020943770085,26.977950713359277,-6.334841628959276,5.601832681583596,3,-1.9241723852423032,-1.527722819548959,0.2617733172370722,0.3423919756716357,0.6041652929087078,5.528742112067874
7.0,5,-1,0,-1,0,Large,6,1.0,-2.483737289804541,-0.32593893653321837,18.357545056420083,50.0,-0.1352978997012412,16.281992208771413,-35.769828926905134,17.888649464087017,2,-1.112877010051349,0.7749710576714114,-0.06727536850402792,0.062126915585478316,-0.0051484529185496,-2.483737289804541
7.0,5,-1,0,0,-1,Large,5,1.0,12.009455413938557,9.019607843137257,25.018310251987334,80.0,0.48002664020782876,49.77973568281938,-18.91025641025641,27.329422379027672,2,-2.4452225796471674,1.0790032974291623,0.21651724926615246,-0.5519878689071452,-0.3354706196409928,12.00945541393856
7.0,5,-1,0,0,0,Large,6,1.0,-9.338502829569137,-13.88415569323487,16.660079238516893,16.666666666666664,-0.5605317175190377,21.28060263653484,-25.427350427350422,21.0777474440234,3,-2.123159634212966,0.5527356869760325,0.13747728364958056,0.3580427916257159,0.49552007527529646,-9.33850282956914
7.0,5,-1,3,-1,0,Large,5,1.6666666666666667,-13.834777201843915,-11.141804788213628,10.992576172746151,0.0,-1.258556409747191,-1.019108280254777,-31.22043519394513,3.3058490468570914,2,-7.69341697793823,7.788311318752214,-2.004506626231463,0.605144926667364,-1.399361699564099,0.0
7.0,5,-1,3,0,0,Large,8,1.1428571428571428,-1.4562953233527292,-6.2222329456803225,15.182000967870453,25.0,-0.09592248916560309,31.520395550061803,-16.763949795856643,12.629507483520195,2,-15.738281229452006,10.724096066141739,0.6284831679111305,0.6673024194229001,1.2957855873340307,-1.4562953233527294
7.0,5,0,-1,-1,0,Large,8,1.1428571428571428,8.992644064916309,3.506787330316742,15.935008335438237,50.0,0.5643325610892439,30.078125,-7.198443579766536,16.791410280370638,3,0.7960759495428109,-1.0226104634517381,-0.06932692671798033,0.14197829494309025,0.07265136822510991,8.99264406491631
7.0,5,0,-1,0,0,Large,5,1.0,-5.752888110892721,-7.53880266075388,7.3749001067795135,40.0,-0.780063191039601,2.047502047502048,-15.295815295815297,7.02910535048046,3,0.5482106452526672,-0.55334381688366,0.014967824124362584,0.016412689197769666,0.03138051332213225,-5.752888110892721
7.0,5,0,0,0,0,Large,16,1.3333333333333333,5.631099915358458,-0.04873294346978555,18.319943756491327,43.75,0.3073753931893587,52.105896510228646,-10.083036773428232,0.8975498010602705,3,0.0,0.0,0.0,0.0,0.0,5.631099915358458
7.0,7,-1,-1,0,0,Large,5,1.0,5.528742112067874,4.330708661417323,12.919124678855251,60.0,0.42795020943770085,26.977950713359277,-6.334841628959276,5.601832681583596,3,-1.9241723852423032,-1.527722819548959,0.2617733172370722,0.3423919756716357,0.6041652929087078,5.528742112067874
7.0,7,-1,0,-1,0,Large,5,1.0,-2.1854566051763316,3.3232628398791544,20.508096946619638,60.0,-0.10656554876178122,16.281992208771413,-35.769828926905134,21.833521093114836,2,-1.0722185636236232,0.6503244696673139,-0.06082695845147781,0.07455229870257399,0.013725340251096178,-2.1854566051763307
7.0,7,-1,0,0,-1,Large,5,1.0,12.009455413938557,9.019607843137257,25.018310251987334,80.0,0.48002664020782876,49.77973568281938,-18.91025641025641,27.329422379027672,2,-2.4452225796471674,1.0790032974291623,0.21651724926615246,-0.5519878689071452,-0.3354706196409928,12.00945541393856
7.0,7,-1,0,0,0,Large,6,1.0,-9.338502829569137,-13.88415569323487,16.660079238516893,16.666666666666664,-0.5605317175190377,21.28060263653484,-25.427350427350422,21.0777474440234,3,-2.123159634212966,0.5527356869760325,0.13747728364958056,0.3580427916257159,0.49552007527529646,-9.33850282956914
7.0,7,-1,3,-1,0,Large,5,1.6666666666666667,-13.834777201843915,-11.141804788213628,10.992576172746151,0.0,-1.258556409747191,-1.019108280254777,-31.22043519394513,3.3058490468570914,2,-7.69341697793823,7.788311318752214,-2.004506626231463,0.605144926667364,-1.399361699564099,0.0
7.0,7,-1,3,0,0,Large,7,1.1666666666666667,-0.22905917571633136,-4.328523862375139,15.964074220173616,28.57142857142857,-0.014348415859083887,31.520395550061803,-16.763949795856643,12.294896556406046,2,-16.529808525174513,11.126701488240487,0.6053681823082491,0.638573345585163,1.243941527893412,-0.2290591757163316
7.0,7,0,-1,-1,0,Large,7,1.0,9.131310642478924,-1.0084033613445378,17.20656194134648,42.857142857142854,0.5306876919169341,30.078125,-7.198443579766536,16.813274989759805,3,0.7219639397096881,-1.0376644542915094,-0.06724945973422754,0.13089744645769089,0.06364798672346336,9.131310642478919
7.0,7,0,0,0,0,Large,14,1.1666666666666667,6.619853927528453,-0.04873294346978555,19.423931453637373,42.857142857142854,0.34080916849038834,52.105896510228646,-10.083036773428232,0.64440113371297,3,0.0,0.0,0.0,0.0,0.0,6.619853927528451
7.0,10,-1,-1,0,0,Large,5,1.0,5.528742112067874,4.330708661417323,12.919124678855251,60.0,0.42795020943770085,26.977950713359277,-6.334841628959276,5.601832681583596,3,-1.9241723852423032,-1.527722819548959,0.2617733172370722,0.3423919756716357,0.6041652929087078,5.528742112067874
7.0,10,-1,0,0,0,Large,5,1.0,-15.462323922789935,-16.67844522968198,8.104869797150199,0.0,-1.9077819027057947,-4.322429906542056,-25.427350427350422,4.012059085112747,2,-2.4462268271374237,0.5727242731233451,0.16369195941578255,0.4296513499508591,0.5933433093666416,0.0
7.0,10,-1,3,-1,0,Large,5,1.6666666666666667,-13.834777201843915,-11.141804788213628,10.992576172746151,0.0,-1.258556409747191,-1.019108280254777,-31.22043519394513,3.3058490468570914,2,-7.69341697793823,7.788311318752214,-2.004506626231463,0.605144926667364,-1.399361699564099,0.0
7.0,10,-1,3,0,0,Large,6,1.0,-0.014710452477133984,-6.2222329456803225,17.476729033127405,33.33333333333333,-0.0008417165734646397,31.520395550061803,-16.763949795856643,13.748175478696108,2,-16.71014516523233,11.286866902932744,0.6781285810766411,0.7140039971803368,1.3921325782569778,-0.01471045247713576
7.0,10,0,-1,-1,0,Large,6,1.0,6.97016003527303,-2.4390285645826557,17.777686133314706,33.33333333333333,0.39207352312353044,30.078125,-7.198443579766536,16.837274693871944,3,0.7327650140922333,-1.1728826717433836,-0.07809354730252638,0.15271368753397271,0.07462014023144632,6.970160035273024
7.0,10,0,0,0,0,Large,9,1.125,11.830231794475136,1.9011406844106464,22.489166176313333,55.55555555555556,0.5260413703970627,52.105896510228646,-9.528301886792454,4.700475686634129,2,0.0,0.0,0.0,0.0,0.0,11.83023179447514
7.0,12,-1,-1,0,0,Large,5,1.0,5.528742112067874,4.330708661417323,12.919124678855251,60.0,0.42795020943770085,26.977950713359277,-6.334841628959276,5.601832681583596,3,-1.9241723852423032,-1.527722819548959,0.2617733172370722,0.3423919756716357,0.6041652929087078,5.528742112067874
7.0,12,0,-1,-1,0,Large,6,1.0,6.97016003527303,-2.4390285645826557,17.777686133314706,33.33333333333333,0.39207352312353044,30.078125,-7.198443579766536,16.837274693871944,3,0.7327650140922333,-1.1728826717433836,-0.07809354730252638,0.15271368753397271,0.07462014023144632,6.970160035273024
7.0,12,0,0,0,0,Large,6,1.2,8.760419140429418,3.104026845637584,20.62315336467278,50.0,0.42478562737335374,44.18604651162791,-9.528301886792454,11.052655181055604,2,0.0,0.0,0.0,0.0,0.0,8.760419140429418
7.0,15,0,-1,-1,0,Large,5,1.0,8.565872714596543,-3.8696537678207736,19.38969863500098,40.0,0.4417744120650749,30.078125,-7.198443579766536,17.43748689728076,3,0.7220458301732848,-1.2569831632369814,-0.09344497928001734,0.18325642504076725,0.08981144576074991,8.56587271459654
3.0,5,-1,-1,-1,-1,Small,5,1.0,2.520448892906229,6.1078622482131255,11.042127599512408,60.0,0.22825754096679027,16.720516962843295,-12.114014251781471,10.481373946683135,2,-10.833387610420758,-7.908162251926399,-3.6461606462289793,-3.3796268117810406,-7.0257874580100195,2.520448892906228
3.0,5,-1,-1,-1,0,Small,17,1.1333333333333333,-0.2646443060064957,-0.6811989100817438,12.974481154577944,41.17647058823529,-0.020397293953686772,31.42476697736352,-16.849015317286653,4.941582613267678,3,-5.9998641090753235,-2.7750417293998786,-0.921064239468321,0.46613586041698063,-0.4549283790513405,-0.26464430600649624
3.0,5,-1,-1,-1,1,Small,5,1.0,8.879843154651397,4.727726634420346,18.489640807576937,60.0,0.4802604467585165,40.79601990049751,-5.413385826771654,14.58335144627335,3,-5.838848103894239,-3.5164997149042336,-0.3524136474198787,2.718779433528103,2.3663657861082243,8.879843154651393
3.0,5,-1,-1,-1,3,Small,13,1.4444444444444444,0.06596507743513993,-0.5696876108595397,9.385874653200666,46.15384615384615,0.007028122564224236,21.5512753774076,-14.668367346938776,5.455492124899571,3,-63.17932419914415,-67.85665481557167,-29.417424525454372,40.30629251457482,10.888867989120447,0.06596507743513902
3.0,5,-1,-1,0,-1,Small,5,1.25,-9.539403462799914,-2.881466928618205,17.70694916109068,20.0,-0.5387378354122029,9.356014580801943,-37.27598566308244,,1,-5.369062778656334,-3.1530461808288854,0.531723091538124,-0.6157692099220788,-0.0840461183839549,-9.539403462799914
3.0,5,-1,-1,0,0,Small,23,1.2105263157894737,-2.052446955290148,-2.9451137884872822,14.147338183803557,34.78260869565217,-0.14507654575189785,47.64868603042876,-24.842105263157897,4.092102348286133,3,-4.149243890944861,-1.9326823062962994,0.5253241448164944,0.39607160330252955,0.9213957481190237,-2.052446955290148
3.0,5,-1,-1,0,1,Small,9,1.2857142857142858,-3.0841131216947866,-3.779628443305574,13.920053727482157,33.33333333333333,-0.22155899553791716,21.158129175946545,-20.046082949308754,11.256593070774606,3,-8.94471267989599,-2.9403141943534994,0.610801311225623,2.0299498386538684,2.6407511498794913,-3.0841131216947897
3.0,5,-1,-1,0,3,Small,6,0.8571428571428571,9.023961498696208,8.146146463086936,7.776568065053257,83.33333333333334,1.1604041041251283,17.682926829268293,-1.1050537792839252,6.121119803179459,3,-21.519682142544774,-5.390860493743462,0.7235732823641936,14.030836904975555,14.754410187339747,9.02396149869621
3.0,5,-1,-1,1,0,Small,6,1.0,11.861969620446034,6.293065220357484,17.948664018142775,83.33333333333334,0.6608831503256053,37.98677443056576,-10.147058823529411,8.067295551067867,2,-3.8447761688512068,-5.912665282166071,2.098782633943941,0.4722627487798612,2.5710453827238022,11.86196962044604
3.0,5,-1,0,-1,-1,Small,10,1.1111111111111112,-8.917613522020705,-4.470581859450912,19.004982327852122,40.0,-0.46922503626597917,12.248628884826324,-54.29864253393665,10.076372978600494,3,-4.709460224578534,0.691770920070477,-0.4791995191754928,-0.9744388421837339,-1.453638361359227,-8.917613522020705
3.0,5,-1,0,-1,0,Small,33,1.8333333333333333,5.12115857969028,3.624733475479744,16.843758413525354,54.54545454545454,0.30403894748205634,46.09581743822388,-19.36404402772116,9.285585770109758,3,-2.453289299984465,0.7701129411711807,-0.1904757088601878,0.28256650711958153,0.09209079825939376,5.12115857969028
3.0,5,-1,0,0,-1,Small,15,1.5,-2.7980507698784063,-2.3529411764705883,10.668546231028369,26.666666666666668,-0.2622710451158344,23.80038387715931,-17.142633596745167,6.433857052336007,3,-2.243561292005962,0.7215220555663177,0.306920232144374,-0.4603769353192728,-0.1534567031748989,-2.798050769878407
3.0,5,-1,0,0,0,Small,45,2.0454545454545454,3.493731871330407,4.131227217496963,16.591426316003044,57.77777777777777,0.21057453438831678,48.3271375464684,-23.090586145648317,0.9259596444464531,3,-2.2359174097571572,0.7700387861466175,0.2021847653434313,0.1785731761619725,0.3807579415054039,3.4937318713304055
3.0,5,-1,1,-1,-1,Small,15,1.1538461538461537,1.4513688570873613,-3.896103896103896,13.873195272962999,40.0,0.10461676841786297,33.663366336633665,-13.392857142857142,6.929675860397648,3,-3.7511873190030878,2.5364445047292508,-0.7754599593444725,-1.6879438429129363,-2.463403802257409,1.4513688570873606
3.0,5,-1,1,-1,0,Small,16,1.1428571428571428,-1.0897737532060328,-4.623563218390805,18.796165662194824,25.0,-0.05797851395819099,56.65236051502146,-22.85027557913058,3.090422724917333,3,-4.132093612439405,2.4416682475688423,-0.5092441213627297,0.44293637909344863,-0.06630774226928104,-1.0897737532060336
3.0,5,-1,1,0,-1,Small,10,1.1111111111111112,10.30318138330424,7.100852431583874,27.588977028179183,70.0,0.37345282403115726,72.70992366412213,-22.98994974874372,1.8100507196761446,3,-5.56862405204622,2.6929237269300854,0.39725112016113256,-1.0743532290153732,-0.6771021088542408,10.30318138330424
3.0,5,-1,1,0,0,Small,28,1.4736842105263157,-1.70775760329108,-2.7307859142710678,13.479750897405072,35.714285714285715,-0.12669059067106594,41.11675126903553,-23.25167037861916,2.8731163350178237,3,-4.187672606093618,2.48816150525449,0.20233818127103384,0.19826894498937547,0.4006071262604093,-1.7077576032910784
3.0,5,-1,1,0,1,Small,8,1.1428571428571428,-0.4631525544666509,0.7706144798572201,4.348345407955537,50.0,-0.10651236528250213,3.603603603603604,-8.672566371681416,0.8216123262277337,2,-9.901720449824182,2.391250030949909,0.30156432869687533,2.21120263220648,2.512766960903355,-0.46315255446665105
3.0,5,-1,2,-1,-1,Small,7,1.1666666666666667,-9.76332765860331,-7.740585774058577,6.586714350600691,0.0,-1.4822758569624201,-1.6129032258064515,-21.26582278481013,3.580004465608298,3,-7.783163772388995,4.502529621641693,-0.35637649500395624,-1.093865581093122,-1.4502420760970782,0.0
3.0,5,-1,2,-1,0,Small,17,1.8888888888888888,2.61560924250419,-1.162790697674419,17.272757095561563,47.05882352941176,0.15142974732020642,44.7787610619469,-18.165955796820477,5.508252125835843,2,-8.07704684807852,4.4120284128238225,-0.43370871715913334,0.49556918651817,0.061860469359036656,2.6156092425041875
3.0,5,-1,2,-1,1,Small,5,1.0,-1.2853766239752993,1.3888888888888888,19.14389383258662,60.0,-0.06714290390533502,21.88183807439825,-28.688524590163933,2.363739098549485,2,-9.910319630992596,4.634387562545123,-0.4635004379454397,2.8076267396370973,2.344126301691657,-1.2853766239753002
3.0,5,-1,2,0,-1,Small,13,1.4444444444444444,-3.055028121518177,-2.922077922077922,4.950392289909057,30.76923076923077,-0.6171284905532811,6.557377049180328,-9.964047252182844,2.546865576088331,3,-4.8023023227280435,4.506469077457307,0.34423804554914506,-0.9901004622771465,-0.6458624167280013,-3.055028121518176
3.0,5,-1,2,0,0,Small,25,1.3157894736842106,-3.0226139364561555,-8.3739837398374,18.54260062161896,36.0,-0.16300916997220266,39.29521276595745,-40.73394495412844,5.30824288034636,3,-6.248018033586119,4.638567069075248,0.28465026964842016,0.23577130873928226,0.5204215783877024,-3.022613936456156
3.0,5,-1,2,1,3,Small,9,1.2857142857142858,-0.11078237411529404,-1.3197969543147208,7.3011265587368435,44.44444444444444,-0.015173326092084662,14.273281114012184,-11.15485564304462,4.36557796557354,2,-24.364157105483248,4.776354607834318,2.5423226410569275,12.1281611900931,14.670483831150026,-0.11078237411529424
3.0,5,-1,3,-1,-1,Small,35,1.9444444444444444,2.3997423565629594,1.3623978201634876,11.212442793478376,54.285714285714285,0.21402493647135926,31.78621659634318,-14.779874213836475,2.7620357174738333,3,-15.59207616077503,15.77417056076298,-1.6614341336432628,-1.7228577186388554,-3.384291852282119,2.399742356562958
3.0,5,-1,3,-1,0,Small,65,2.5,2.0163314384188933,1.0086455331412103,12.699913188580904,55.38461538461539,0.15876734025488243,44.44444444444444,-33.5,2.1667895116674325,3,-16.280180886290147,13.984224606154221,-1.267175603781484,0.3429826234736451,-0.9241929803078391,2.0163314384188937
3.0,5,-1,3,-1,1,Small,27,1.4210526315789473,0.010112567680860267,-1.6736401673640169,12.609378834354745,44.44444444444444,0.0008019877754253986,31.12128146453089,-19.47743467933492,4.01905207774041,3,-19.769485081404166,16.687821843674396,-0.9099610191591702,2.318267680088275,1.4083066609291048,0.010112567680859108
3.0,5,-1,3,-1,2,Small,13,1.3,-0.37310402297360734,-0.7434944237918215,7.295848481589819,38.46153846153847,-0.05113922306844635,12.361331220285262,-14.094955489614245,4.149033888208171,3,-23.3344077576452,14.965446975515853,-2.4336710289065513,4.2365718626,1.8029008336934484,-0.3731040229736067
3.0,5,-1,3,-1,3,Small,24,1.6,0.34231077714573604,-0.3604631447382479,8.265316053876512,45.83333333333333,0.04141532821182186,24.6641590542719,-14.19753086419753,2.563592971097009,3,-31.210680743848553,15.837279856467752,-2.1553890165565313,10.055305142797133,7.8999161262406,0.34231077714573566
3.0,5,-1,3,0,-1,Small,38,1.9,3.81708929023007,1.8878638668274004,10.313718861777367,55.26315789473685,0.3700982488844251,34.22207771094131,-10.964912280701752,3.6399438166770364,3,-15.201343443260402,14.596611760821746,0.6212615132406073,-2.8750426884340388,-2.2537811751934314,3.8170892902300713
3.0,5,-1,3,0,0,Small,69,2.3,0.39662235098651544,-3.2467532467532463,15.291211410184326,36.231884057971016,0.025937928679892235,46.11973392461197,-27.684210526315788,5.006685863638572,3,-15.572590170072209,11.68620584811149,0.41364356741952085,0.3427083465883114,0.7563519140078322,0.396622350986517
3.0,5,-1,3,0,1,Small,16,1.1428571428571428,-3.3264492849435143,-7.911984156226971,10.846136424944564,31.25,-0.30669439831986217,23.96694214876033,-18.30238726790451,4.345789077916637,3,-19.643643156737337,12.314643655052333,0.5832894068535577,2.4672870294983644,3.050576436351921,-3.326449284943513
3.0,5,-1,3,0,2,Small,15,1.25,-1.1059899580362005,-1.4579759862778732,7.276141353420764,40.0,-0.15200226388073626,15.837104072398189,-12.808875441250631,3.4444479271856876,3,-24.260107693511962,16.180124653438998,0.5667328703163297,4.309843387546674,4.876576257863002,-1.1059899580362003
3.0,5,-1,3,0,3,Small,22,1.5714285714285714,-1.004382744433326,0.6463768115942029,6.830601558144953,54.54545454545454,-0.14704162376967791,11.430734292202876,-15.394736842105264,3.3398317790709693,3,-38.92184453941804,17.17627520215346,0.8456948562340916,10.246616848035545,11.092311704269639,-1.0043827444333266
3.0,5,-1,3,1,-1,Small,17,1.4166666666666667,3.7025303522649966,1.818181818181818,12.499875193310702,52.94117647058824,0.2962053856542826,36.93820224719101,-24.930232558139533,10.96344065616692,3,-26.03489818563531,18.724369430718813,2.2032829328191212,-2.3355947541148003,-0.13231182129567873,3.7025303522649953
