Period,Investor,Duration,Threshold,Direction,Signal_Count,Avg_Return_10D,Avg_Return_20D,Win_Rate_10D,Win_Rate_20D,Median_Return_20D,Std_Return_20D,Composite_Score
OOS,금융투자,10,0.3999999999999808,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,0.49999999999998046,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,0.49999999999998046,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,0.5999999999999801,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,0.5999999999999801,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,0.6999999999999797,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,0.6999999999999797,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,0.7999999999999794,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,0.7999999999999794,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,0.899999999999979,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,0.899999999999979,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,0.9999999999999787,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,0.9999999999999787,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.0999999999999783,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.0999999999999783,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.199999999999978,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.199999999999978,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.2999999999999776,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.2999999999999776,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.3999999999999773,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.3999999999999773,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.499999999999977,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.499999999999977,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.5999999999999766,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.5999999999999766,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.6999999999999762,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.6999999999999762,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.7999999999999758,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.7999999999999758,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.8999999999999755,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.8999999999999755,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,1.9999999999999751,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,1.9999999999999751,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.0999999999999748,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.0999999999999748,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.1999999999999744,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.1999999999999744,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.299999999999974,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.299999999999974,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.3999999999999737,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.3999999999999737,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.4999999999999734,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.4999999999999734,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.599999999999973,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.599999999999973,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.6999999999999726,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.6999999999999726,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.7999999999999723,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.7999999999999723,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.899999999999972,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.899999999999972,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,2.9999999999999716,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,2.9999999999999716,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.0999999999999712,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.0999999999999712,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.199999999999971,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.199999999999971,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.2999999999999705,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.2999999999999705,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.39999999999997,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.39999999999997,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.49999999999997,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.49999999999997,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.5999999999999694,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.5999999999999694,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.699999999999969,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.699999999999969,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.7999999999999687,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.7999999999999687,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.8999999999999684,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.8999999999999684,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,3.999999999999968,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,3.999999999999968,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.099999999999968,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.099999999999968,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.199999999999967,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.199999999999967,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.299999999999967,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.299999999999967,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.399999999999967,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.399999999999967,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.499999999999966,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.499999999999966,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.599999999999966,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.599999999999966,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.6999999999999655,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.6999999999999655,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.799999999999965,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.799999999999965,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.899999999999965,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.899999999999965,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,10,4.9999999999999645,BUY,2171,1.144461447935579,2.289653115900928,46.660525103638875,45.04836480884385,-1.8610421836228297,20.677742393277352,7.9250566269509255
OOS,금융투자,10,4.9999999999999645,BUY,788,4.990885223084258,8.864951247066514,52.240566037735846,55.45685279187818,2.574001334203535,25.304317257546792,32.794974568399795
IS,금융투자,20,-5.0,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-5.0,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-4.5,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-4.5,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-4.0,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-4.0,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-3.5,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-3.5,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-3.0,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-3.0,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-2.5,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-2.5,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-2.0,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-2.0,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-1.5,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-1.5,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-1.0,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-1.0,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,-0.5,SELL,1730,2.04943686289898,2.3430677164587914,47.456647398843934,44.6242774566474,-2.122711156096557,23.06791633622787,7.796297673671136
OOS,금융투자,20,-0.5,SELL,598,4.57803605466687,7.995604587321593,53.278688524590166,54.515050167224075,2.3772568533016902,26.967525576671605,27.875716469147832
IS,금융투자,20,0.0,BUY,2149,1.2106444726453063,2.828545835461942,46.25407166123778,46.02140530479293,-1.3812154696132617,22.914922945221402,9.988514940659416
OOS,금융투자,20,0.0,BUY,771,5.032987791042129,9.08137058475606,52.38095238095239,56.42023346303502,2.5227043390514625,25.536044314915774,34.06760483699772
IS,금융투자,20,0.5,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,0.5,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,1.0,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,1.0,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,1.5,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,1.5,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,2.0,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,2.0,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,2.5,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,2.5,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,3.0,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,3.0,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,3.5,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,3.5,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,4.0,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,4.0,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,4.5,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,4.5,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,20,5.0,BUY,2132,1.1843486163819434,2.810262630341426,46.15384615384615,45.91932457786116,-1.4333393201167555,22.963749348482093,9.89169440344608
OOS,금융투자,20,5.0,BUY,766,4.9192249315307475,9.086545224717694,52.34093637454982,56.39686684073107,2.518495026668588,25.59546391974341,34.03960170403711
IS,금융투자,30,-5.0,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-5.0,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-4.5,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-4.5,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-4.0,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-4.0,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-3.5,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-3.5,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-3.0,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-3.0,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-2.5,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-2.5,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-2.0,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-2.0,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-1.5,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-1.5,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-1.0,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-1.0,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,-0.5,SELL,1683,1.698167745135623,2.0758791447857723,46.16755793226381,44.26619132501485,-2.3659305993690816,23.295156649453006,6.8265350556787405
OOS,금융투자,30,-0.5,SELL,590,4.918190522376517,8.313504906331147,54.13907284768212,54.067796610169495,2.2134038800705413,27.56063047085953,28.685809403848555
IS,금융투자,30,0.0,BUY,2155,1.5543421917028364,3.163735051049126,47.33178654292343,46.54292343387471,-1.1098779134295245,22.797244076603928,11.302884575027141
OOS,금융투자,30,0.0,BUY,778,4.744947644813892,8.728198898860663,51.71597633136095,56.68380462724936,2.6649057016063904,24.93163807162663,32.94034460605977
IS,금융투자,30,0.5,BUY,2145,1.5300400107928738,3.1646935079706267,47.27272727272727,46.48018648018648,-1.1111111111111072,22.823006768838322,11.284230113094743
OOS,금융투자,30,0.5,BUY,774,4.620689047235031,8.716878888426034,51.609058402860555,56.58914728682171,2.6428526075573,24.974987916947033,32.81729220182713
IS,금융투자,30,1.0,BUY,2145,1.5300400107928738,3.1646935079706267,47.27272727272727,46.48018648018648,-1.1111111111111072,22.823006768838322,11.284230113094743
OOS,금융투자,30,1.0,BUY,774,4.620689047235031,8.716878888426034,51.609058402860555,56.58914728682171,2.6428526075573,24.974987916947033,32.81729220182713
IS,금융투자,30,1.5,BUY,2145,1.5300400107928738,3.1646935079706267,47.27272727272727,46.48018648018648,-1.1111111111111072,22.823006768838322,11.284230113094743
OOS,금융투자,30,1.5,BUY,774,4.620689047235031,8.716878888426034,51.609058402860555,56.58914728682171,2.6428526075573,24.974987916947033,32.81729220182713
IS,금융투자,30,2.0,BUY,2145,1.5300400107928738,3.1646935079706267,47.27272727272727,46.48018648018648,-1.1111111111111072,22.823006768838322,11.284230113094743
OOS,금융투자,30,2.0,BUY,774,4.620689047235031,8.716878888426034,51.609058402860555,56.58914728682171,2.6428526075573,24.974987916947033,32.81729220182713
IS,금융투자,30,2.5,BUY,2145,1.5300400107928738,3.1646935079706267,47.27272727272727,46.48018648018648,-1.1111111111111072,22.823006768838322,11.284230113094743
OOS,금융투자,30,2.5,BUY,774,4.620689047235031,8.716878888426034,51.609058402860555,56.58914728682171,2.6428526075573,24.974987916947033,32.81729220182713
IS,금융투자,30,3.0,BUY,2145,1.5300400107928738,3.1646935079706267,47.27272727272727,46.48018648018648,-1.1111111111111072,22.823006768838322,11.284230113094743
OOS,금융투자,30,3.0,BUY,774,4.620689047235031,8.716878888426034,51.609058402860555,56.58914728682171,2.6428526075573,24.974987916947033,32.81729220182713
IS,금융투자,30,3.5,BUY,2145,1.5300400107928738,3.1646935079706267,47.27272727272727,46.48018648018648,-1.1111111111111072,22.823006768838322,11.284230113094743
