Year,Date,Code,Name,Strategy,Priority,VR,Change,Quality_Score,Expected_Return,Expected_WinRate,Return,Win
2023,2023-05-19,095340,ISC,A-Base-Premium,3,9.648796280833688,10.526315789473683,12,10.0,52.0,12.5925925925926,True
2024,2024-03-08,095340,ISC,A-Base-Premium,3,6.1124092447296885,16.56441717791411,12,10.0,52.0,5.578947368421061,True
2025,2025-06-25,095340,ISC,A-Base-Premium,3,4.605641622699355,9.929078014184398,10,10.0,52.0,-5.645161290322576,False
2025,2025-08-13,095340,ISC,A-Base-Premium,3,4.176659917457043,8.783783783783784,10,10.0,52.0,7.14285714285714,True
2025,2025-09-04,095340,ISC,A-Base-Premium,3,3.876538518237267,9.705372616984402,9,10.0,52.0,27.96208530805686,True
2025,2025-11-18,095340,ISC,A-Base-Premium,3,3.659603846984914,8.899876390605685,9,10.0,52.0,11.804767309875142,True
2025,2025-11-25,095340,ISC,A-Base-Premium,3,4.213822492270237,8.227848101265822,8,10.0,52.0,4.580896686159841,True
2021,2021-02-15,095610,테스,Pension-SELL,2,3.676553405287244,9.531772575250837,9,11.23,53.0,-0.916030534351142,False
2021,2021-09-17,095610,테스,Pension-SELL,2,3.2730868254534764,5.338078291814947,8,11.23,53.0,-14.864864864864868,False
2022,2022-11-07,095610,테스,A-Base-Premium,3,4.36527439383783,12.82051282051282,11,10.0,52.0,0.8522727272727293,True
2023,2023-03-17,095610,테스,A-Base-Premium,3,6.5505899658831765,12.903225806451612,12,10.0,52.0,7.263922518159815,True
2023,2023-03-22,095610,테스,A-Base-Premium,3,3.5454491602543565,7.920792079207921,9,10.0,52.0,-1.3761467889908283,False
2023,2023-07-17,095610,테스,Pension-SELL,2,5.793670784550507,11.163895486935866,12,11.23,53.0,-15.2991452991453,False
2024,2024-03-29,095610,테스,A-Base-Premium,3,6.1729874833037695,7.107843137254902,11,10.0,52.0,13.272311212814646,True
2024,2024-04-02,095610,테스,A-Base-Premium,3,12.785249894808734,7.021276595744681,11,10.0,52.0,-3.379721669980118,False
2024,2024-04-15,095610,테스,A-Base-Premium,3,4.971681119187661,19.375,11,10.0,52.0,-16.57940663176265,False
2024,2024-06-26,095610,테스,A-Base-Premium,3,7.742584274362098,18.83408071748879,12,10.0,52.0,-21.320754716981128,False
2025,2025-02-05,095610,테스,A-Base-Premium,3,4.653613980573812,18.529411764705884,11,10.0,52.0,4.218362282878418,True
2025,2025-02-06,095610,테스,A-Base-Premium,3,6.136829298966983,13.68260427263479,12,10.0,52.0,-6.487695749440714,False
2025,2025-06-05,095610,테스,Pension-SELL,2,3.476963046260033,6.956521739130435,8,11.23,53.0,8.943089430894302,True
2025,2025-09-12,095610,테스,A-Base-Premium,3,4.064656400631762,11.72106824925816,11,10.0,52.0,24.302788844621517,True
2021,2021-04-08,096530,씨젠,S-Tactical,1,7.223790887729132,17.44094928915258,12,31.4,60.0,-2.1780573825183502,False
2021,2021-06-23,096530,씨젠,A-Base-Premium,3,7.286030018350764,16.164383561643834,12,10.0,52.0,-7.193396226415095,False
2021,2021-11-24,096530,씨젠,A-Base-Premium,3,7.576842313756498,11.170212765957446,12,10.0,52.0,2.8708133971291794,True
2021,2021-11-26,096530,씨젠,A-Base-Premium,3,7.773547606517853,14.126984126984127,12,10.0,52.0,-14.60361613351877,False
2022,2022-11-14,096530,씨젠,A-Base-Premium,3,4.32771122079597,11.235955056179774,11,10.0,52.0,-20.2020202020202,False
2023,2023-07-27,096530,씨젠,A-Base-Premium,3,6.804919711893359,15.953109072375128,12,10.0,52.0,-5.054945054945059,False
2024,2024-08-19,096530,씨젠,S-Tactical,1,5.671855518347617,21.73144876325088,12,31.4,60.0,-26.2699564586357,False
2025,2025-05-13,096530,씨젠,A-Base-Premium,3,3.7965881419820815,8.256880733944955,9,10.0,52.0,13.22033898305084,True
2025,2025-05-22,096530,씨젠,Pension-SELL,2,6.575496222183865,6.163328197226503,8,11.23,53.0,-3.6284470246734415,False
2021,2021-04-30,097230,HJ중공업,A-Base-Premium,3,6.556299464413252,11.11111111111111,12,10.0,52.0,-1.954022988505744,False
2021,2021-08-23,097230,HJ중공업,A-Base-Premium,3,7.996940482366255,15.459610027855152,12,10.0,52.0,17.249698431845605,True
2022,2022-10-27,097230,HJ중공업,A-Base-Premium,3,5.660459663125599,11.711711711711711,11,10.0,52.0,14.381720430107524,True
2025,2025-03-04,097230,HJ중공업,A-Base-Premium,3,5.748675885083803,26.073131955484897,12,10.0,52.0,-23.833543505674648,False
2025,2025-03-05,097230,HJ중공업,A-Base-Premium,3,7.241448922339109,8.622754491017965,9,10.0,52.0,-31.97353914002205,False
2025,2025-04-11,097230,HJ중공업,A-Base-Premium,3,5.968295393600472,12.859097127222983,12,10.0,52.0,-4.242424242424248,False
2025,2025-06-26,097230,HJ중공업,Pension-SELL,2,3.816656743336539,8.190224570673713,9,11.23,53.0,-2.564102564102566,False
2025,2025-07-22,097230,HJ중공업,A-Base-Premium,3,3.907717165575212,7.661822985468956,8,10.0,52.0,65.2760736196319,True
2025,2025-08-04,097230,HJ중공업,A-Base-Premium,3,6.859646639709573,11.964873765093303,12,10.0,52.0,103.92156862745097,True
2025,2025-08-06,097230,HJ중공업,A-Base-Premium,3,3.4787246282464848,12.389380530973451,9,10.0,52.0,113.03587051618548,True
2025,2025-08-07,097230,HJ중공업,S-Tactical,1,5.307134028982739,19.130434782608695,12,31.4,60.0,101.45985401459856,True
2025,2025-09-03,097230,HJ중공업,Pension-SELL,2,3.1841908929063703,12.23021582733813,8,11.23,53.0,17.948717948717952,True
2022,2022-08-09,097950,CJ제일제당,Pension-SELL,2,6.469620771322476,6.592039800995026,10,11.23,53.0,-8.984830805134191,False
2021,2021-04-13,098460,고영,A-Base-Premium,3,14.454175214089943,17.916666666666668,12,10.0,52.0,-9.363957597173144,False
2021,2021-08-02,098460,고영,A-Base-Premium,3,5.030791316651535,7.099391480730223,11,10.0,52.0,-14.583333333333336,False
2023,2023-01-19,098460,고영,A-Base-Premium,3,6.87678096879809,12.36749116607774,12,10.0,52.0,8.616352201257872,True
2023,2023-12-12,098460,고영,A-Base-Premium,3,13.331447833076044,11.772950245269795,12,10.0,52.0,-2.63322884012539,False
2024,2024-02-23,098460,고영,A-Base-Premium,3,4.789496497445644,10.335917312661499,9,10.0,52.0,-11.475409836065577,False
2025,2025-01-20,098460,고영,S-Tactical,1,9.01592949260053,26.632124352331605,12,31.4,60.0,54.6644844517185,True
2025,2025-01-21,098460,고영,S-Tactical,1,14.061592546133449,9.131736526946108,11,31.4,60.0,31.75582990397805,True
2025,2025-06-20,098460,고영,A-Base-Premium,3,3.5613515909698843,7.166337935568705,9,10.0,52.0,-6.748466257668717,False
2025,2025-11-06,098460,고영,A-Base-Premium,3,12.840474092947517,18.58407079646018,12,10.0,52.0,39.55223880597014,True
2025,2025-11-10,098460,고영,A-Base-Premium,3,5.412809460502846,9.232420826623725,10,10.0,52.0,30.22113022113022,True
2025,2025-11-28,098460,고영,A-Base-Premium,3,3.173309154923587,18.7374749498998,9,10.0,52.0,-0.6329113924050667,False
2021,2021-07-05,099320,쎄트렉아이,A-Base-Premium,3,5.81204685218117,5.646630236794172,10,10.0,52.0,-6.206896551724139,False
2021,2021-09-02,099320,쎄트렉아이,A-Base-Premium,3,3.967254770076287,6.296296296296296,8,10.0,52.0,-3.658536585365857,False
2021,2021-09-16,099320,쎄트렉아이,A-Base-Premium,3,3.9569081681432574,5.244755244755245,8,10.0,52.0,-11.129568106312291,False
2022,2022-04-27,099320,쎄트렉아이,Pension-SELL,2,5.535196979943676,6.593406593406594,10,11.23,53.0,-0.4123711340206171,False
2023,2023-01-26,099320,쎄트렉아이,A-Base-Premium,3,4.160981437012803,7.232704402515723,10,10.0,52.0,25.806451612903224,True
2024,2024-01-02,099320,쎄트렉아이,A-Base-Premium,3,3.4511723478113816,7.915993537964459,9,10.0,52.0,-2.39520958083832,False
2024,2024-01-03,099320,쎄트렉아이,A-Base-Premium,3,6.25478072290987,9.72644376899696,11,10.0,52.0,-10.664819944598335,False
2024,2024-03-28,099320,쎄트렉아이,A-Base-Premium,3,13.308091159102531,13.157894736842104,12,10.0,52.0,17.209302325581397,True
2024,2024-04-24,099320,쎄트렉아이,A-Base-Premium,3,6.220192626984508,16.9632265717675,12,10.0,52.0,4.665314401622722,True
2024,2024-11-06,099320,쎄트렉아이,A-Base-Premium,3,4.242839101030421,9.869203329369798,10,10.0,52.0,-9.30735930735931,False
2025,2025-05-21,099320,쎄트렉아이,A-Base-Premium,3,5.912624655654615,8.190091001011123,11,10.0,52.0,-5.981308411214958,False
2025,2025-09-11,099320,쎄트렉아이,A-Base-Premium,3,4.567590142794711,11.423220973782772,11,10.0,52.0,15.46218487394957,True
2025,2025-12-12,099320,쎄트렉아이,Pension-SELL,2,3.9521394626169286,9.227871939736348,9,11.23,53.0,,False
2025,2025-12-22,099320,쎄트렉아이,A-Base-Premium,3,3.2942441983494395,7.868852459016394,8,10.0,52.0,,False
2021,2021-03-12,100790,미래에셋벤처투자,A-Base-Premium,3,13.339710247886162,28.32990993837889,12,10.0,52.0,22.642206353115,True
2021,2021-07-15,100790,미래에셋벤처투자,A-Base-Premium,3,5.577410386733878,7.932446264073695,11,10.0,52.0,-3.9473684210526327,False
2021,2021-11-25,100790,미래에셋벤처투자,A-Base-Premium,3,3.9239673267726936,5.270253707562201,8,10.0,52.0,-8.44102922342531,False
2022,2022-02-07,100790,미래에셋벤처투자,Pension-SELL,2,10.546752239324643,17.14975845410628,12,11.23,53.0,-6.597938144329896,False
2023,2023-02-08,100790,미래에셋벤처투자,A-Base-Premium,3,3.5338243847146327,11.970534069981584,10,10.0,52.0,3.7828947368421018,True
2025,2025-04-21,100790,미래에셋벤처투자,A-Base-Premium,3,8.153087650781782,12.550607287449392,12,10.0,52.0,-12.949640287769782,False
2025,2025-06-04,100790,미래에셋벤처투자,A-Base-Premium,3,11.228280765357129,19.140625,12,10.0,52.0,9.672131147540972,True
2025,2025-10-27,100790,미래에셋벤처투자,A-Base-Premium,3,3.660242880069797,12.4031007751938,10,10.0,52.0,-11.954022988505752,False
2025,2025-11-28,100790,미래에셋벤처투자,A-Base-Premium,3,5.550822738314108,10.082063305978899,12,10.0,52.0,36.31522896698616,True
2025,2025-12-18,100790,미래에셋벤처투자,A-Base-Premium,3,8.943205886273319,21.08843537414966,12,10.0,52.0,,False
2025,2025-12-22,100790,미래에셋벤처투자,A-Base-Premium,3,4.487437661834729,20.390455531453362,11,10.0,52.0,,False
2021,2021-06-25,101490,에스앤에스텍,A-Base-Premium,3,6.9072508673127,10.304054054054054,12,10.0,52.0,3.8284839203675434,True
2021,2021-07-15,101490,에스앤에스텍,A-Base-Premium,3,6.771385499993635,11.532385466034755,12,10.0,52.0,-5.240793201133142,False
2021,2021-09-17,101490,에스앤에스텍,A-Base-Premium,3,4.535449179602726,8.881578947368421,10,10.0,52.0,0.9063444108761364,True
2022,2022-03-03,101490,에스앤에스텍,Pension-SELL,2,4.31084306115758,6.770833333333333,9,11.23,53.0,-2.926829268292685,False
2022,2022-10-25,101490,에스앤에스텍,A-Base-Premium,3,3.0047122570700338,8.47457627118644,8,10.0,52.0,9.375,True
2023,2023-01-25,101490,에스앤에스텍,A-Base-Premium,3,5.465705384109385,8.108108108108109,11,10.0,52.0,-9.843749999999996,False
2023,2023-03-16,101490,에스앤에스텍,Pension-SELL,2,3.784084637012562,14.054927302100161,10,11.23,53.0,30.736543909348438,True
2023,2023-04-11,101490,에스앤에스텍,A-Base-Premium,3,4.460614811740597,12.588235294117647,11,10.0,52.0,2.08986415882968,True
2023,2023-07-14,101490,에스앤에스텍,A-Base-Premium,3,4.961473968796242,14.575645756457565,11,10.0,52.0,-20.61191626409018,False
2023,2023-11-22,101490,에스앤에스텍,A-Base-Premium,3,4.189483533279153,9.568874868559412,10,10.0,52.0,-14.587332053742808,False
2023,2023-12-04,101490,에스앤에스텍,Pension-SELL,2,4.131285675258916,6.575963718820861,6,11.23,53.0,-0.6382978723404209,False
2024,2024-02-28,101490,에스앤에스텍,A-Base-Premium,3,9.458531260042234,14.781491002570693,12,10.0,52.0,0.7838745800671898,True
2024,2024-04-09,101490,에스앤에스텍,A-Base-Premium,3,3.7671062473642696,8.928571428571429,9,10.0,52.0,-7.540983606557372,False
2025,2025-03-14,101490,에스앤에스텍,A-Base-Premium,3,3.3511926288573544,7.006369426751593,8,10.0,52.0,-11.755952380952383,False
2025,2025-07-03,101490,에스앤에스텍,Pension-SELL,2,3.9861701733233774,8.187134502923977,9,11.23,53.0,8.540540540540542,True
2021,2021-08-03,102710,이엔에프테크놀로지,A-Base-Premium,3,3.588310874729965,5.924855491329479,8,10.0,52.0,-11.459754433833558,False
2022,2022-01-12,102710,이엔에프테크놀로지,A-Base-Premium,3,3.299213011380639,5.985401459854015,8,10.0,52.0,-17.906336088154273,False
2022,2022-04-12,102710,이엔에프테크놀로지,A-Base-Premium,3,8.664691043373546,12.166666666666668,12,10.0,52.0,6.537890044576522,True
2023,2023-04-07,102710,이엔에프테크놀로지,A-Base-Premium,3,3.488578543142854,8.49056603773585,9,10.0,52.0,-10.652173913043484,False
2023,2023-06-23,102710,이엔에프테크놀로지,A-Base-Premium,3,3.3019190673836003,5.684210526315789,8,10.0,52.0,-3.187250996015933,False
2024,2024-01-02,102710,이엔에프테크놀로지,A-Base-Premium,3,4.21724194778441,9.07258064516129,10,10.0,52.0,-8.50277264325323,False
2024,2024-01-04,102710,이엔에프테크놀로지,A-Base-Premium,3,5.2359891247023285,5.83804143126177,10,10.0,52.0,-18.149466192170816,False
2024,2024-05-28,102710,이엔에프테크놀로지,A-Base-Premium,3,3.962714491270956,7.894736842105263,9,10.0,52.0,1.7421602787456525,True
2024,2024-06-07,102710,이엔에프테크놀로지,A-Base-Premium,3,3.969807838803472,11.824324324324325,10,10.0,52.0,-10.422960725075525,False
2025,2025-01-06,102710,이엔에프테크놀로지,S-Tactical,1,4.153943860971642,9.117305458768874,10,31.4,60.0,26.397019691325173,True
2025,2025-02-07,102710,이엔에프테크놀로지,A-Base-Premium,3,3.091779522242837,10.465116279069768,10,10.0,52.0,-4.421052631578948,False
2025,2025-05-16,102710,이엔에프테크놀로지,A-Base-Premium,3,3.273865449423515,5.514705882352941,8,10.0,52.0,13.240418118466902,True
2025,2025-06-05,102710,이엔에프테크놀로지,A-Base-Premium,3,3.274741517901361,6.521739130434782,8,10.0,52.0,24.332810047095755,True
2025,2025-06-24,102710,이엔에프테크놀로지,A-Base-Premium,3,3.02259007563432,10.10886469673406,10,10.0,52.0,7.768361581920913,True
2025,2025-06-26,102710,이엔에프테크놀로지,A-Base-Premium,3,3.3605465704343502,8.287292817679557,9,10.0,52.0,-4.2091836734693855,False
2025,2025-07-28,102710,이엔에프테크놀로지,A-Base-Premium,3,4.170004707117781,14.227642276422763,11,10.0,52.0,-8.540925266903908,False
2021,2021-02-22,103140,풍산,A-Base-Premium,3,3.840168089598856,7.80559646539028,9,10.0,52.0,-13.387978142076506,False
2021,2021-04-27,103140,풍산,A-Base-Premium,3,4.105223790043078,6.139154160982264,9,10.0,52.0,0.5141388174807249,True
2022,2022-09-05,103140,풍산,A-Base-Premium,3,6.439843519494328,6.0402684563758395,10,10.0,52.0,-14.715189873417724,False
2024,2024-02-22,103140,풍산,A-Base-Premium,3,5.341532017126062,8.205128205128204,11,10.0,52.0,13.862559241706162,True
2024,2024-05-02,103140,풍산,A-Base-Premium,3,3.679578816064143,7.703703703703704,8,10.0,52.0,-15.955983493810177,False
2025,2025-06-10,103140,풍산,Pension-SELL,2,5.868637883886746,14.243323442136498,12,11.23,53.0,58.7012987012987,True
2025,2025-06-13,103140,풍산,S-Tactical,1,7.922440891702402,14.072494669509595,12,31.4,60.0,25.88785046728972,True
2025,2025-06-19,103140,풍산,S-Tactical,1,3.8434914614915368,17.02127659574468,10,31.4,60.0,30.434782608695656,True
2025,2025-12-29,103140,풍산,A-Base-Premium,3,3.640991126188809,5.174035747883349,8,10.0,52.0,,False
2021,2021-06-02,103590,일진전기,A-Base-Premium,3,13.031609388859486,15.526070763500933,12,10.0,52.0,5.722345355631675,True
2021,2021-06-04,103590,일진전기,A-Base-Premium,3,6.317167790818795,9.479882237487733,11,10.0,52.0,-7.296522050914311,False
2021,2021-07-16,103590,일진전기,A-Base-Premium,3,14.381642719366075,29.90567782504161,12,10.0,52.0,-22.480068337129843,False
2022,2022-03-11,103590,일진전기,A-Base-Premium,3,6.014639489415629,8.258833546189868,11,10.0,52.0,9.10342115611482,True
2022,2022-05-13,103590,일진전기,A-Base-Premium,3,9.785746069802174,13.121387283236993,12,10.0,52.0,1.6010901039005263,True
2022,2022-05-31,103590,일진전기,A-Base-Premium,3,6.609007846244461,6.546313480681626,8,10.0,52.0,4.639746634996045,True
2023,2023-04-04,103590,일진전기,Pension-SELL,2,5.270073367124825,24.221627050552392,12,11.23,53.0,-5.72699097156717,False
2023,2023-09-15,103590,일진전기,A-Base-Premium,3,3.3481083220413543,10.682312038244241,10,10.0,52.0,6.533689335636872,True
2024,2024-01-18,103590,일진전기,A-Base-Premium,3,10.189181083625366,11.559139784946236,12,10.0,52.0,-16.626506024096386,False
2024,2024-03-04,103590,일진전기,A-Base-Premium,3,6.630647734391364,12.830188679245284,12,10.0,52.0,66.05351170568561,True
2024,2024-04-26,103590,일진전기,Pension-SELL,2,3.565188942428116,13.658536585365855,9,11.23,53.0,22.74678111587982,True
2024,2024-05-10,103590,일진전기,Pension-SELL,2,3.683945433077687,7.641921397379912,6,11.23,53.0,2.6369168356997985,True
2024,2024-10-17,103590,일진전기,A-Base-Premium,3,6.677258195219209,10.828025477707007,12,10.0,52.0,-1.7241379310344862,False
2025,2025-01-22,103590,일진전기,A-Base-Premium,3,3.948832489878891,8.01963993453355,8,10.0,52.0,-12.272727272727268,False
2025,2025-06-27,103590,일진전기,Pension-SELL,2,5.796855042884702,13.423831070889895,12,11.23,53.0,5.053191489361697,True
2025,2025-10-20,103590,일진전기,A-Base-Premium,3,3.113943499572302,7.55608028335301,9,10.0,52.0,28.21075740944017,True
2025,2025-10-24,103590,일진전기,A-Base-Premium,3,4.4996811675424455,13.489409141583057,11,10.0,52.0,5.697445972495085,True
2024,2024-02-02,105560,KB금융,A-Base-Premium,3,3.037470867490338,6.25,8,10.0,52.0,5.2790346907994,True
2021,2021-12-09,111770,영원무역,A-Base-Premium,3,3.4109780026698107,10.46228710462287,10,10.0,52.0,4.185022026431717,True
2022,2022-11-14,111770,영원무역,Pension-SELL,2,3.3255393336897767,6.10134436401241,8,11.23,53.0,-12.183235867446395,False
2023,2023-03-08,111770,영원무역,A-Base-Premium,3,3.25656065649238,6.338028169014084,8,10.0,52.0,-1.7660044150110354,False
2023,2023-10-18,111770,영원무역,A-Base-Premium,3,3.0744707548734787,6.25,8,10.0,52.0,-8.15939278937381,False
2024,2024-02-01,111770,영원무역,A-Base-Premium,3,3.7305780202901833,8.393782383419689,9,10.0,52.0,-18.73804971319312,False
2025,2025-11-18,111770,영원무역,A-Base-Premium,3,4.116554202656779,8.68421052631579,10,10.0,52.0,6.0532687651331685,True
2021,2021-02-10,112040,위메이드,A-Base-Premium,3,5.947742266141082,5.928931032797302,8,10.0,52.0,-1.4027316352897778,False
2021,2021-03-22,112040,위메이드,Pension-SELL,2,4.802341419920741,8.89055076544079,10,11.23,53.0,18.36545065244617,True
2021,2021-07-02,112040,위메이드,Pension-SELL,2,3.08551508284181,8.319312690173618,9,11.23,53.0,-5.674344823027855,False
2021,2021-08-17,112040,위메이드,Pension-SELL,2,5.054942983676206,20.80324338021031,12,11.23,53.0,95.07079181961196,True
2021,2021-08-30,112040,위메이드,Pension-SELL,2,3.391532976347705,15.567216391804099,10,11.23,53.0,68.16816816816818,True
2021,2021-09-01,112040,위메이드,S-Tactical,1,3.8042862918875215,14.819348303224716,10,31.4,60.0,76.45112671396537,True
2022,2022-08-04,112040,위메이드,A-Base-Premium,3,8.056727634056159,21.986970684039086,12,10.0,52.0,-22.02937249666221,False
2022,2022-10-14,112040,위메이드,Pension-SELL,2,4.054517797455653,8.25,9,11.23,53.0,32.7944572748268,True
2022,2022-11-02,112040,위메이드,Pension-SELL,2,4.377516581047893,22.55225522552255,11,11.23,53.0,-36.35547576301615,False
2023,2023-02-16,112040,위메이드,A-Base-Premium,3,4.67443300458485,25.688073394495415,11,10.0,52.0,-0.5474452554744547,False
2023,2023-03-28,112040,위메이드,Pension-SELL,2,3.5608696115263525,8.315565031982942,7,11.23,53.0,1.7716535433070837,True
2023,2023-11-08,112040,위메이드,A-Base-Premium,3,9.19519851530281,18.0,12,10.0,52.0,30.69679849340867,True
2023,2023-11-09,112040,위메이드,A-Base-Premium,3,5.187501481714289,9.67741935483871,11,10.0,52.0,20.06920415224913,True
2024,2024-03-12,112040,위메이드,A-Base-Premium,3,3.9035507366956095,9.636363636363637,9,10.0,52.0,-5.63847429519071,False
2024,2024-03-13,112040,위메이드,A-Base-Premium,3,5.284603051464212,19.170984455958546,12,10.0,52.0,-19.565217391304344,False
2024,2024-10-29,112040,위메이드,A-Base-Premium,3,4.399359029510453,11.948790896159316,11,10.0,52.0,11.562897077509524,True
2024,2024-11-06,112040,위메이드,A-Base-Premium,3,6.993947440353001,5.721393034825871,8,10.0,52.0,7.294117647058829,True
2023,2023-04-14,115180,큐리언트,A-Base-Premium,3,7.968796000822559,13.986611593790057,12,10.0,52.0,-5.310508559290261,False
2025,2025-01-13,115180,큐리언트,A-Base-Premium,3,5.479347144123738,7.916666666666666,11,10.0,52.0,-2.5096525096525046,False
2025,2025-01-16,115180,큐리언트,A-Base-Premium,3,3.5731408993115057,8.7890625,9,10.0,52.0,5.565529622980248,True
2025,2025-02-19,115180,큐리언트,Pension-SELL,2,4.203305429368306,13.953488372093023,11,11.23,53.0,27.55102040816326,True
2025,2025-08-28,115180,큐리언트,A-Base-Premium,3,5.245135342219293,15.663801337153775,12,10.0,52.0,30.96614368290669,True
2021,2021-04-26,121600,나노신소재,A-Base-Premium,3,4.188846834821543,9.152542372881356,10,10.0,52.0,-11.801242236024844,False
2021,2021-07-14,121600,나노신소재,A-Base-Premium,3,4.294539702889828,5.409356725146199,8,10.0,52.0,5.68654646324549,True
2021,2021-09-03,121600,나노신소재,A-Base-Premium,3,6.2645258516355975,14.285714285714285,12,10.0,52.0,-7.107843137254899,False
2021,2021-10-13,121600,나노신소재,Pension-SELL,2,4.188476729236844,17.537313432835823,11,11.23,53.0,10.8994708994709,True
2021,2021-11-11,121600,나노신소재,A-Base-Premium,3,4.830355766205144,31.467181467181465,11,10.0,52.0,1.7621145374449254,True
2021,2021-12-07,121600,나노신소재,Pension-SELL,2,3.993985904205101,7.79816513761468,6,11.23,53.0,-14.184397163120565,False
2022,2022-04-13,121600,나노신소재,Pension-SELL,2,4.551929525331857,8.38607594936709,10,11.23,53.0,-2.7737226277372296,False
2022,2022-05-19,121600,나노신소재,Pension-SELL,2,4.2825365738242205,13.358778625954198,11,11.23,53.0,-7.85634118967452,False
2023,2023-02-09,121600,나노신소재,Pension-SELL,2,7.111600553484246,17.419354838709676,12,11.23,53.0,27.28937728937728,True
2023,2023-02-13,121600,나노신소재,Pension-SELL,2,3.609004133819599,9.59507042253521,9,11.23,53.0,8.915662650602417,True
2023,2023-04-03,121600,나노신소재,Pension-SELL,2,4.069327424961313,18.31649831649832,11,11.23,53.0,-12.805919180421178,False
2023,2023-07-18,121600,나노신소재,A-Base-Premium,3,4.8541490735446144,10.554290053151101,11,10.0,52.0,-2.815934065934067,False
2023,2023-07-24,121600,나노신소재,A-Base-Premium,3,5.070381133245162,10.868167202572348,12,10.0,52.0,-14.443155452436196,False
2024,2024-02-21,121600,나노신소재,S-Tactical,1,10.787830720331728,27.61904761904762,12,31.4,60.0,4.104477611940305,True
2024,2024-06-11,121600,나노신소재,A-Base-Premium,3,11.186906390830613,15.983606557377051,12,10.0,52.0,-19.151943462897524,False
2025,2025-10-21,121600,나노신소재,A-Base-Premium,3,4.83240549255998,13.928571428571429,11,10.0,52.0,-8.463949843260188,False
2021,2021-05-12,122870,와이지엔터테인먼트,A-Base-Premium,3,4.191229074086525,7.228915662650602,10,10.0,52.0,7.640449438202257,True
2021,2021-08-12,122870,와이지엔터테인먼트,A-Base-Premium,3,6.43797691429342,10.59245960502693,12,10.0,52.0,-10.22727272727273,False
2023,2023-05-12,122870,와이지엔터테인먼트,Pension-SELL,2,6.912097347773196,7.724137931034483,11,11.23,53.0,7.042253521126751,True
2023,2023-05-16,122870,와이지엔터테인먼트,Pension-SELL,2,3.543477803159952,7.3232323232323235,8,11.23,53.0,-2.0000000000000018,False
2023,2023-12-06,122870,와이지엔터테인먼트,Pension-SELL,2,7.832539671511498,25.624999999999996,12,11.23,53.0,-25.95356550580431,False
2024,2024-03-11,122870,와이지엔터테인먼트,A-Base-Premium,3,4.63847974917727,7.090464547677261,10,10.0,52.0,-0.7990867579908634,False
2024,2024-09-27,122870,와이지엔터테인먼트,A-Base-Premium,3,3.224077728386393,7.988587731811697,9,10.0,52.0,1.585204755614278,True
2024,2024-10-22,122870,와이지엔터테인먼트,Pension-SELL,2,4.683372494712707,5.194805194805195,8,11.23,53.0,18.2716049382716,True
2024,2024-11-01,122870,와이지엔터테인먼트,Pension-SELL,2,3.2254273965927225,10.052910052910052,10,11.23,53.0,14.783653846153854,True
2025,2025-05-09,122870,와이지엔터테인먼트,A-Base-Premium,3,5.067671945253184,10.222222222222223,12,10.0,52.0,21.37096774193548,True
2025,2025-08-11,122870,와이지엔터테인먼트,A-Base-Premium,3,3.4474140890523035,10.37037037037037,10,10.0,52.0,-4.889741131351865,False
2025,2025-12-30,122870,와이지엔터테인먼트,A-Base-Premium,3,3.113083504727045,6.933744221879815,8,10.0,52.0,,False
2021,2021-06-09,124500,아이티센글로벌,A-Base-Premium,3,6.159485831034232,7.142857142857142,11,10.0,52.0,-4.592592592592593,False
2023,2023-02-09,124500,아이티센글로벌,A-Base-Premium,3,4.751929679189638,6.9411764705882355,9,10.0,52.0,-7.590759075907593,False
2023,2023-12-04,124500,아이티센글로벌,A-Base-Premium,3,8.060919041432891,13.263157894736842,12,10.0,52.0,33.45724907063197,True
2024,2024-09-20,124500,아이티센글로벌,A-Base-Premium,3,8.55748629001738,15.555555555555555,12,10.0,52.0,11.538461538461542,True
2025,2025-02-17,124500,아이티센글로벌,A-Base-Premium,3,5.201571294839842,14.74036850921273,12,10.0,52.0,-0.2919708029197054,False
2025,2025-06-05,124500,아이티센글로벌,A-Base-Premium,3,3.314197828544521,19.609438567941414,10,10.0,52.0,60.544217687074834,True
2025,2025-10-10,124500,아이티센글로벌,Pension-SELL,2,3.044050035496256,16.374871266735326,9,11.23,53.0,-12.831858407079643,False
2025,2025-12-10,124500,아이티센글로벌,A-Base-Premium,3,7.722039464914283,13.43612334801762,12,10.0,52.0,,False
2021,2021-04-23,128940,한미약품,A-Base-Premium,3,3.0807636722640424,6.8321338500338324,8,10.0,52.0,-9.795770309252228,False
2021,2021-07-05,128940,한미약품,A-Base-Premium,3,5.232644943807119,6.338160392681626,10,10.0,52.0,-14.834391798344193,False
2022,2022-04-13,128940,한미약품,A-Base-Premium,3,4.126178432381526,5.169938654846564,9,10.0,52.0,-1.3558630346142575,False
2022,2022-12-13,128940,한미약품,A-Base-Premium,3,3.987753489159779,5.585973730664513,8,10.0,52.0,-7.7323604420515775,False
2023,2023-04-04,128940,한미약품,A-Base-Premium,3,4.653385336213188,12.695436140606525,11,10.0,52.0,9.70549997173704,True
2023,2023-08-09,128940,한미약품,A-Base-Premium,3,5.357779080149432,11.092249305147302,12,10.0,52.0,-13.517744975857816,False
