Strategy,Signals,Avg_Return_20D,Win_Rate_20D,Median_20D,Std_20D,Period,Track,Duration,N_Investors,Description
Retail_SELL & Foreign_BUY,913,9.548797011061163,56.51697699890471,3.112840466926059,26.463996422507915,OOS,A,5,2.0,
Retail_SELL & Foreign_SELL,105,3.521487187363867,57.14285714285714,0.9124087591240836,16.963357650380935,OOS,A,5,2.0,
Retail_BUY & FinInvest_BUY,153,7.1943047079993585,51.633986928104584,0.5484460694698434,24.98522334531288,OOS,A,5,2.0,
Retail_BUY & FinInvest_SELL,198,8.053393020046894,53.535353535353536,1.5362314491316087,29.311394657785446,OOS,A,5,2.0,
Retail_SELL & FinInvest_BUY,617,9.086436825528331,56.401944894651535,2.7203482045701888,25.813119285521903,OOS,A,5,2.0,
Retail_SELL & FinInvest_SELL,401,8.681985796561264,56.85785536159601,3.5593220338983045,25.571929309857346,OOS,A,5,2.0,
Retail_BUY & Pension_BUY,185,5.974870474702805,50.27027027027027,0.1843872885661124,22.25708531014256,OOS,A,5,2.0,
Retail_BUY & Pension_SELL,166,9.578008436585346,55.42168674698795,3.064641596782147,32.27909702054518,OOS,A,5,2.0,
Retail_SELL & Pension_BUY,701,7.809686876732969,55.20684736091298,2.111111111111108,25.36874243229439,OOS,A,5,2.0,
Retail_SELL & Pension_SELL,317,11.398161909092229,59.62145110410094,5.000000000000004,26.310490541680693,OOS,A,5,2.0,
Foreign_BUY & FinInvest_BUY,540,9.867433366201132,56.2962962962963,2.8815628815628713,27.090936194703687,OOS,A,5,2.0,
Foreign_BUY & FinInvest_SELL,416,8.832689761236077,55.52884615384615,2.698302308652245,27.65977928698964,OOS,A,5,2.0,
Foreign_SELL & FinInvest_BUY,230,5.994113582288139,53.47826086956522,0.6264014183657518,21.694168161318874,OOS,A,5,2.0,
Foreign_SELL & FinInvest_SELL,183,7.659285145989854,56.284153005464475,2.3316062176165886,24.939443473334432,OOS,A,5,2.0,
Foreign_BUY & Pension_BUY,615,8.338560908827324,54.47154471544715,2.201834862385321,26.248794628838187,OOS,A,5,2.0,
Foreign_BUY & Pension_SELL,341,11.362457476522037,58.65102639296188,4.471544715447151,29.1186083943829,OOS,A,5,2.0,
Foreign_SELL & Pension_BUY,271,5.356924647531462,53.50553505535055,0.5905511811023612,20.854488104343012,OOS,A,5,2.0,
Foreign_SELL & Pension_SELL,142,9.35611778986894,57.04225352112676,3.9668755634333475,26.94125541550887,OOS,A,5,2.0,
FinInvest_BUY & Pension_BUY,517,7.225634987235122,53.9651837524178,1.5037593984962516,24.918395503268222,OOS,A,5,2.0,
FinInvest_BUY & Pension_SELL,253,11.744691119661363,58.498023715415016,4.197901049475261,26.867611374329016,OOS,A,5,2.0,
FinInvest_SELL & Pension_BUY,369,7.708098238507515,54.47154471544715,1.8258426966292207,24.544507870535234,OOS,A,5,2.0,
FinInvest_SELL & Pension_SELL,230,9.703303792961213,57.826086956521735,4.196393126524134,30.18260107967518,OOS,A,5,2.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL,37,7.609554905302764,45.94594594594595,-0.3752345215759844,44.96988466225653,OOS,A,5,3.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY,147,7.466128329905624,52.38095238095239,0.5905511811023612,25.292955042290902,OOS,A,5,3.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL,161,8.155393083683741,55.27950310559007,2.436194895591637,24.551307891721848,OOS,A,5,3.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY,534,9.97229637063827,56.55430711610487,2.9683015934006574,27.183074246992938,OOS,A,5,3.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL,379,8.95209870495516,56.464379947229546,3.729024238657552,25.439943275088766,OOS,A,5,3.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY,83,3.387051318435484,55.42168674698795,0.6622516556291425,12.827228906659583,OOS,A,5,3.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL,22,4.028677056502767,63.63636363636363,1.5991908367731897,27.968786341875198,OOS,A,5,3.0,
Retail_BUY & Foreign_BUY & Pension_SELL,35,9.070931203146753,45.714285714285715,-0.3752345215759844,46.09400043639671,OOS,A,5,3.0,
Retail_BUY & Foreign_SELL & Pension_BUY,177,6.429787246362587,50.847457627118644,0.2392344497607723,22.53761456387939,OOS,A,5,3.0,
Retail_BUY & Foreign_SELL & Pension_SELL,131,9.713487086740697,58.01526717557252,4.04234841193456,27.68926194994689,OOS,A,5,3.0,
Retail_SELL & Foreign_BUY & Pension_BUY,607,8.502366167569956,54.69522240527183,2.219755826859049,26.35406137930124,OOS,A,5,3.0,
Retail_SELL & Foreign_BUY & Pension_SELL,306,11.624560154849275,60.130718954248366,5.026595744680851,26.6021444392945,OOS,A,5,3.0,
Retail_SELL & Foreign_SELL & Pension_BUY,94,3.3367472007962555,58.51063829787234,1.0575789500087749,17.177159631391053,OOS,A,5,3.0,
Retail_SELL & Foreign_SELL & Pension_SELL,11,5.100174345305263,45.45454545454545,-0.6399999999999961,15.671157524901169,OOS,A,5,3.0,
Retail_BUY & FinInvest_BUY & Pension_SELL,67,11.0230930107841,55.223880597014926,4.04234841193456,27.963362635846913,OOS,A,5,3.0,
Retail_BUY & FinInvest_SELL & Pension_BUY,99,7.506764133521733,51.515151515151516,0.2392344497607723,22.387609952915657,OOS,A,5,3.0,
Retail_BUY & FinInvest_SELL & Pension_SELL,99,8.600021906572053,55.55555555555556,3.0470914127423754,35.003911878082384,OOS,A,5,3.0,
Retail_SELL & FinInvest_BUY & Pension_BUY,431,7.827080974012044,54.988399071925755,1.9519519519519468,25.423350993625753,OOS,A,5,3.0,
Retail_SELL & FinInvest_BUY & Pension_SELL,186,12.004621621246187,59.67741935483871,4.334722882461206,26.534499867265158,OOS,A,5,3.0,
Retail_SELL & FinInvest_SELL & Pension_BUY,270,7.781920743668968,55.55555555555556,2.1352897748246558,25.32845298148797,OOS,A,5,3.0,
Retail_SELL & FinInvest_SELL & Pension_SELL,131,10.537081707102638,59.541984732824424,6.132075471698117,26.066211884008855,OOS,A,5,3.0,
Foreign_BUY & FinInvest_BUY & Pension_SELL,181,12.044008063984572,59.66850828729282,3.688092729188619,26.798968423184572,OOS,A,5,3.0,
Foreign_BUY & FinInvest_SELL & Pension_BUY,256,7.733462502974223,54.296875,2.1352897748246558,24.881346432614485,OOS,A,5,3.0,
Foreign_BUY & FinInvest_SELL & Pension_SELL,160,10.591453374455046,57.49999999999999,5.0175377736663584,31.605996664747853,OOS,A,5,3.0,
Foreign_SELL & FinInvest_BUY & Pension_BUY,158,3.7164856343870536,52.53164556962025,0.48389574478979736,18.299859401596667,OOS,A,5,3.0,
Foreign_SELL & FinInvest_BUY & Pension_SELL,72,10.992241579071077,55.55555555555556,4.338591589898377,27.213460809923994,OOS,A,5,3.0,
Foreign_SELL & FinInvest_SELL & Pension_BUY,113,7.65063583405196,54.86725663716814,1.2875536480686731,23.87261581596713,OOS,A,5,3.0,
Foreign_SELL & FinInvest_SELL & Pension_SELL,70,7.673247606689595,58.57142857142858,3.407167384049914,26.749124568554304,OOS,A,5,3.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL & Pension_SELL,29,10.837063320081425,48.275862068965516,-0.1266624445851794,50.178611717518145,OOS,A,5,4.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY & Pension_SELL,61,12.054745506471468,57.377049180327866,4.360636417206831,28.773265168028185,OOS,A,5,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_BUY,91,8.526274219833082,52.74725274725275,0.2615518744550904,22.862707229783492,OOS,A,5,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_SELL,70,7.673247606689595,58.57142857142858,3.407167384049914,26.749124568554304,OOS,A,5,4.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY & Pension_SELL,175,12.438615450019617,60.57142857142858,4.471544715447151,27.042064182623644,OOS,A,5,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_BUY,248,8.11486978043371,54.83870967741935,2.189612132698626,25.115683520062454,OOS,A,5,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_SELL,131,10.537081707102638,59.541984732824424,6.132075471698117,26.066211884008855,OOS,A,5,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_BUY,72,3.125324189330379,56.94444444444444,0.7873302073766131,12.446524013321541,OOS,A,5,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_SELL,11,5.100174345305263,45.45454545454545,-0.6399999999999961,15.671157524901169,OOS,A,5,4.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL & Pension_BUY,22,4.028677056502767,63.63636363636363,1.5991908367731897,27.968786341875198,OOS,A,5,4.0,
Smart_Alignment,1649,1.8774470689259752,45.421467556094605,-1.929824561403504,20.216944345652035,IS,B,5,,Foreign BUY AND Pension BUY
Retail_Exhaustion,2721,2.4174657183486374,45.05696435134141,-1.7964071856287456,22.556808471193357,IS,B,5,,Retail SELL
Handover,2689,2.3194239476205576,44.88657493492004,-1.862464183381085,22.3684540546256,IS,B,5,,Retail SELL AND (Foreign OR Pension BUY)
Pension_SELL,1511,3.9542263998257168,45.7974851091992,-1.5748031496062964,26.95824529654024,IS,B,5,,Pension SELL only
Smart_Alignment,615,8.338560908827324,54.47154471544715,2.201834862385321,26.248794628838187,OOS,B,5,,Foreign BUY AND Pension BUY
Retail_Exhaustion,1018,8.927119671681776,56.581532416502945,2.793918918918925,25.706545559489076,OOS,B,5,,Retail SELL
Handover,1007,8.968923443866624,56.70307845084409,2.837837837837842,25.796300662831438,OOS,B,5,,Retail SELL AND (Foreign OR Pension BUY)
Pension_SELL,483,10.772601916470816,58.17805383022774,4.197901049475261,28.482705774721264,OOS,B,5,,Pension SELL only
Foreign_Z_gt2,1014,2.424697643698416,45.26627218934911,-1.757492302190683,22.920672548165964,IS,C,5,,Foreign 5D Z > 2.0
Retail_Z_lt_neg2,1105,2.050217984979214,44.43438914027149,-2.0000000000000018,22.602854009072,IS,C,5,,Retail 5D Z < -2.0
Foreign_OR_Retail_Extreme,1267,2.2417700319926706,44.988161010260455,-1.7964071856287456,22.491449793422913,IS,C,5,,Foreign 5D Z > 2 OR Retail 5D Z < -2
Foreign_Z_gt1,1658,2.534233815578221,44.51145958986731,-1.9650748702106702,23.081384873998793,IS,C,5,,Foreign 5D Z > 1.0 (moderate)
Pension_Z_lt_neg1,467,5.476785837397502,46.03854389721627,-1.379310344827589,31.243073559211318,IS,C,5,,Pension 5D Z < -1.0
Foreign_Z_gt2,420,9.61170152103575,54.761904761904766,1.9463539126460483,28.98563971622404,OOS,C,5,,Foreign 5D Z > 2.0
Retail_Z_lt_neg2,463,9.44611827208207,55.507559395248386,2.368866328257191,27.560103935022752,OOS,C,5,,Retail 5D Z < -2.0
Foreign_OR_Retail_Extreme,514,8.93940080719072,54.474708171206224,2.1352897748246558,27.38621178761581,OOS,C,5,,Foreign 5D Z > 2 OR Retail 5D Z < -2
Foreign_Z_gt1,673,8.494834361078329,54.68053491827637,2.368866328257191,26.34010986750609,OOS,C,5,,Foreign 5D Z > 1.0 (moderate)
Pension_Z_lt_neg1,145,9.6586513862126,53.79310344827586,1.2430939226519389,33.43961895603803,OOS,C,5,,Pension 5D Z < -1.0
Retail_BUY,1219,2.6858261360255304,45.69319114027891,-1.3949433304272008,23.285466005394582,IS,A,7,1.0,
Retail_SELL,2660,2.5782068007768046,45.26315789473684,-1.7827792559229227,22.845300766900824,IS,A,7,1.0,
Foreign_BUY,2540,2.4781182409616433,44.48818897637795,-2.126617237191902,23.219102079092206,IS,A,7,1.0,
Foreign_SELL,1339,2.866043179864712,47.124719940253925,-0.8000000000000007,22.530549609890006,IS,A,7,1.0,
FinInvest_BUY,2200,2.6587651520733497,45.59090909090909,-1.6895628902765358,22.827054875671216,IS,A,7,1.0,
FinInvest_SELL,1679,2.550785476664714,45.14592019058964,-1.7383348581884728,23.18917377712702,IS,A,7,1.0,
Pension_BUY,2320,1.773116275967257,45.73275862068966,-1.5226582678463496,19.78113485610574,IS,A,7,1.0,
Pension_SELL,1559,3.860437709837964,44.90057729313663,-2.0044543429844075,27.010982045129964,IS,A,7,1.0,
Retail_BUY & Foreign_BUY,169,2.6037242792605997,44.97041420118343,-2.038505096262744,23.080815866629354,IS,A,7,2.0,
Retail_BUY & Foreign_SELL,1050,2.6990406253524575,45.80952380952381,-1.3667709646787762,23.329128096235056,IS,A,7,2.0,
Retail_SELL & Foreign_BUY,2371,2.469165301074455,44.453816954871364,-2.128588582032531,23.233743431036984,IS,A,7,2.0,
Retail_SELL & Foreign_SELL,289,3.4727998658088888,51.903114186851205,0.4060913705583813,19.378456643336463,IS,A,7,2.0,
Retail_BUY & FinInvest_BUY,508,2.352959554979957,44.48818897637795,-1.9370636657288776,23.607963218037646,IS,A,7,2.0,
Retail_BUY & FinInvest_SELL,711,2.923654860598177,46.554149085794656,-1.1450381679389277,23.06602671052776,IS,A,7,2.0,
Retail_SELL & FinInvest_BUY,1692,2.7505791256687653,45.92198581560284,-1.6747375073017157,22.593672491443993,IS,A,7,2.0,
Retail_SELL & FinInvest_SELL,968,2.276911373383006,44.111570247933884,-2.012328181593215,23.287311406307357,IS,A,7,2.0,
Retail_BUY & Pension_BUY,528,1.6256511862374623,45.265151515151516,-1.4217929734822943,19.96291535002606,IS,A,7,2.0,
Retail_BUY & Pension_SELL,691,3.4959164015654713,46.02026049204052,-1.3949433304272008,25.5192295227075,IS,A,7,2.0,
Retail_SELL & Pension_BUY,1792,1.8165658113340715,45.870535714285715,-1.5347892543813746,19.73265352368664,IS,A,7,2.0,
Retail_SELL & Pension_SELL,868,4.1506269080134155,44.00921658986175,-2.2418492743912664,28.15330776675139,IS,A,7,2.0,
Foreign_BUY & FinInvest_BUY,1497,2.451910014683201,44.82297929191717,-2.124645892351273,22.811682787548925,IS,A,7,2.0,
Foreign_BUY & FinInvest_SELL,1043,2.515734458352657,44.00767018216683,-2.128588582032531,23.802659063058286,IS,A,7,2.0,
Foreign_SELL & FinInvest_BUY,703,3.0992518386637498,47.22617354196302,-0.7046764894298563,22.86976654908276,IS,A,7,2.0,
Foreign_SELL & FinInvest_SELL,636,2.608266942229925,47.0125786163522,-1.0128518971848244,22.16467495357189,IS,A,7,2.0,
Foreign_BUY & Pension_BUY,1563,1.7524057714722696,45.16954574536148,-1.7980636237897696,20.205259446375127,IS,A,7,2.0,
Foreign_BUY & Pension_SELL,977,3.639109632785482,43.398157625383824,-2.341137123745818,27.330179990052198,IS,A,7,2.0,
Foreign_SELL & Pension_BUY,757,1.8158778592244111,46.895640686922064,-0.8368200836820106,18.888305770651357,IS,A,7,2.0,
Foreign_SELL & Pension_SELL,582,4.231979859804071,47.42268041237113,-0.7759398496240633,26.485657469019277,IS,A,7,2.0,
FinInvest_BUY & Pension_BUY,1388,2.315494032188868,46.39769452449568,-1.3432566531348666,20.149087696432783,IS,A,7,2.0,
FinInvest_BUY & Pension_SELL,812,3.2455389382798274,44.21182266009852,-2.1828370365543748,26.795506761371744,IS,A,7,2.0,
FinInvest_SELL & Pension_BUY,932,0.965369145456961,44.742489270386265,-1.7140637444997218,19.20242493798104,IS,A,7,2.0,
FinInvest_SELL & Pension_SELL,747,4.528841729255911,45.64926372155288,-1.7889087656529523,27.24548421576234,IS,A,7,2.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL,138,3.25241938277219,47.10144927536232,-1.1349527665317103,24.41857242803427,IS,A,7,3.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY,477,2.524335273705113,45.073375262054505,-1.77383592017738,24.02935954951075,IS,A,7,3.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL,573,2.844475970441084,46.42233856893543,-1.1450381679389277,22.749874523529325,IS,A,7,3.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY,1466,2.5097638223794494,45.020463847203274,-2.065142065142067,22.937046050114176,IS,A,7,3.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL,905,2.403400182584816,43.53591160220994,-2.215657311669128,23.719123531016933,IS,A,7,3.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY,226,4.312681933731318,51.76991150442478,0.3101951025539007,20.20195402571664,IS,A,7,3.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL,63,0.4598895904046215,52.38095238095239,0.8849557522123908,15.858754179893126,IS,A,7,3.0,
Retail_BUY & Foreign_BUY & Pension_SELL,140,2.4108376267951153,42.857142857142854,-2.273569326530178,22.252591639667706,IS,A,7,3.0,
Retail_BUY & Foreign_SELL & Pension_BUY,499,1.5146927673139379,44.68937875751503,-1.4787430683918634,19.495110913188462,IS,A,7,3.0,
Retail_BUY & Foreign_SELL & Pension_SELL,551,3.7716169976958716,46.82395644283122,-0.952380952380949,26.295972924799706,IS,A,7,3.0,
Retail_SELL & Foreign_BUY & Pension_BUY,1534,1.718708008714102,44.98044328552803,-1.9305210918114157,20.06120717884387,IS,A,7,3.0,
Retail_SELL & Foreign_BUY & Pension_SELL,837,3.8445553685544804,43.48864994026284,-2.341137123745818,28.096210947641527,IS,A,7,3.0,
Retail_SELL & Foreign_SELL & Pension_BUY,258,2.3984025137334277,51.162790697674424,0.30293693731330285,17.677868699711286,IS,A,7,3.0,
Retail_SELL & Foreign_SELL & Pension_SELL,31,12.414558473404664,58.06451612903226,4.072398190045257,28.902333432655528,IS,A,7,3.0,
Retail_BUY & FinInvest_BUY & Pension_SELL,272,2.158533764164577,43.38235294117647,-2.0284268600579747,26.157230600765427,IS,A,7,3.0,
Retail_BUY & FinInvest_SELL & Pension_BUY,292,0.8567176584120793,44.86301369863014,-1.474665651842988,19.66243722925438,IS,A,7,3.0,
Retail_BUY & FinInvest_SELL & Pension_SELL,419,4.364097970474883,47.7326968973747,-0.8000000000000007,25.089730597846987,IS,A,7,3.0,
Retail_SELL & FinInvest_BUY & Pension_BUY,1152,2.261912714063451,46.52777777777778,-1.3432566531348666,20.120272014448318,IS,A,7,3.0,
Retail_SELL & FinInvest_BUY & Pension_SELL,540,3.793067470426769,44.62962962962963,-2.274705029203089,27.11877499242256,IS,A,7,3.0,
Retail_SELL & FinInvest_SELL & Pension_BUY,640,1.0149413864211887,44.6875,-1.7673710219086092,19.00422445978635,IS,A,7,3.0,
Retail_SELL & FinInvest_SELL & Pension_SELL,328,4.739291835747529,42.98780487804878,-2.1721229468508296,29.811508161703564,IS,A,7,3.0,
Foreign_BUY & FinInvest_BUY & Pension_SELL,540,3.0640752772729436,43.333333333333336,-2.441046783340278,26.43829037661596,IS,A,7,3.0,
Foreign_BUY & FinInvest_SELL & Pension_BUY,606,1.1932369283131923,44.38943894389439,-2.0860503771896193,19.749323060431703,IS,A,7,3.0,
Foreign_BUY & FinInvest_SELL & Pension_SELL,437,4.349678401611045,43.47826086956522,-2.128588582032531,28.408111211126748,IS,A,7,3.0,
Foreign_SELL & FinInvest_BUY & Pension_BUY,431,2.779575578711801,48.027842227378194,-0.6072874493927127,19.38341780050869,IS,A,7,3.0,
Foreign_SELL & FinInvest_BUY & Pension_SELL,272,3.6057976770434936,45.955882352941174,-1.2058320492658314,27.53677914656566,IS,A,7,3.0,
Foreign_SELL & FinInvest_SELL & Pension_BUY,326,0.5417867024788133,45.39877300613497,-1.2925170068027236,18.164118897955902,IS,A,7,3.0,
Foreign_SELL & FinInvest_SELL & Pension_SELL,310,4.781404226613353,48.70967741935484,-0.2631925253322786,25.559954207782138,IS,A,7,3.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL & Pension_SELL,109,3.1772636640260274,44.95412844036697,-1.7761989342806372,23.775188678952485,IS,A,7,4.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY & Pension_SELL,241,2.4727205621588624,44.398340248962654,-1.904761904761909,27.211909922716266,IS,A,7,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_BUY,263,0.5614046418730114,43.72623574144487,-1.7006802721088454,18.701697681835483,IS,A,7,4.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_SELL,310,4.781404226613353,48.70967741935484,-0.2631925253322786,25.559954207782138,IS,A,7,4.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY & Pension_SELL,509,3.267986485962495,43.811394891944985,-2.407566638005154,26.947409879650337,IS,A,7,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_BUY,577,1.0755449620694442,43.84748700173311,-2.2364217252396124,19.327542960137173,IS,A,7,4.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_SELL,328,4.739291835747529,42.98780487804878,-2.1721229468508296,29.811508161703564,IS,A,7,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_BUY,195,3.02469130434735,50.76923076923077,0.2663825253063301,18.22087772973436,IS,A,7,4.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_SELL,31,12.414558473404664,58.06451612903226,4.072398190045257,28.902333432655528,IS,A,7,4.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL & Pension_BUY,63,0.4598895904046215,52.38095238095239,0.8849557522123908,15.858754179893126,IS,A,7,4.0,
Retail_BUY,353,7.331178902216645,53.25779036827195,1.2875536480686731,27.580107562970827,OOS,A,7,1.0,
Retail_SELL,1016,9.050395779116888,56.39763779527559,2.8474903474903446,25.656795818601644,OOS,A,7,1.0,
Foreign_BUY,951,9.207742519443133,55.941114616193474,2.8288543140028377,27.114055626832112,OOS,A,7,1.0,
Foreign_SELL,418,7.240538583911039,54.78468899521531,1.7148380757070814,23.84681300331477,OOS,A,7,1.0,
FinInvest_BUY,793,8.42900227734959,55.61160151324086,2.3809523809523725,24.645016614698797,OOS,A,7,1.0,
FinInvest_SELL,576,8.852273364803835,55.55555555555556,2.698302308652245,28.147761488129312,OOS,A,7,1.0,
Pension_BUY,872,7.5286290895615995,54.12844036697248,1.5851177298353503,25.203065958834596,OOS,A,7,1.0,
Pension_SELL,497,10.499283094502053,58.14889336016097,4.366812227074246,27.70177486113545,OOS,A,7,1.0,
Retail_BUY & Foreign_BUY,37,6.239670504300076,51.35135135135135,0.19267822736031,45.007457241593386,OOS,A,7,2.0,
Retail_BUY & Foreign_SELL,316,7.458982100706876,53.48101265822785,1.4558613524396802,24.866611446960942,OOS,A,7,2.0,
Retail_SELL & Foreign_BUY,914,9.327894231215886,56.1269146608315,2.9683015934006574,26.167170552400364,OOS,A,7,2.0,
Retail_SELL & Foreign_SELL,102,6.5637920024651075,58.82352941176471,2.2708984625329443,20.463458438208285,OOS,A,7,2.0,
Retail_BUY & FinInvest_BUY,160,4.507304178076209,50.0,0.026143446132459447,21.242985831001636,OOS,A,7,2.0,
Retail_BUY & FinInvest_SELL,193,9.67221494295483,55.95854922279793,2.422907488986792,31.759880717442645,OOS,A,7,2.0,
Retail_SELL & FinInvest_BUY,633,9.420268779535593,57.030015797788316,2.750000000000008,25.35222342799782,OOS,A,7,2.0,
Retail_SELL & FinInvest_SELL,383,8.439091316283884,55.35248041775457,3.16321914099873,26.17434745246551,OOS,A,7,2.0,
Retail_BUY & Pension_BUY,189,6.72104194623148,51.32275132275132,0.2392344497607723,23.564292985934422,OOS,A,7,2.0,
Retail_BUY & Pension_SELL,164,8.034324540516621,55.487804878048784,3.106195178821358,31.643123968255185,OOS,A,7,2.0,
Retail_SELL & Pension_BUY,683,7.752104887642703,54.904831625183014,2.111111111111108,25.6500585568197,OOS,A,7,2.0,
Retail_SELL & Pension_SELL,333,11.713256676645026,59.45945945945946,4.966887417218535,25.502631733372915,OOS,A,7,2.0,
Foreign_BUY & FinInvest_BUY,551,9.508953524446218,56.26134301270418,2.750000000000008,25.949620447804005,OOS,A,7,2.0,
Foreign_BUY & FinInvest_SELL,400,8.792824360051386,55.50000000000001,2.9212764720699114,28.668619905559606,OOS,A,7,2.0,
Foreign_SELL & FinInvest_BUY,242,5.9701050163981755,54.132231404958674,1.226374570446731,21.225534290994393,OOS,A,7,2.0,
Foreign_SELL & FinInvest_SELL,176,8.987384739241225,55.68181818181818,2.4295511922892143,27.006013133469878,OOS,A,7,2.0,
Foreign_BUY & Pension_BUY,598,7.976399871217627,54.515050167224075,1.9411219424675608,26.352461472583755,OOS,A,7,2.0,
Foreign_BUY & Pension_SELL,353,11.293699753547534,58.35694050991501,4.471544715447151,28.273359356749186,OOS,A,7,2.0,
Foreign_SELL & Pension_BUY,274,6.551377529596986,53.284671532846716,1.0526381083528658,22.506400090927684,OOS,A,7,2.0,
Foreign_SELL & Pension_SELL,144,8.551858923369721,57.638888888888886,4.341679494832085,26.24160965398919,OOS,A,7,2.0,
FinInvest_BUY & Pension_BUY,522,7.262746883017199,53.25670498084292,1.0753082197358377,24.441554177710742,OOS,A,7,2.0,
FinInvest_BUY & Pension_SELL,271,10.675442557207553,60.147601476014756,4.966887417218535,24.92395063295571,OOS,A,7,2.0,
FinInvest_SELL & Pension_BUY,350,7.9251734090363914,55.42857142857143,2.2209890245406316,26.328459443882046,OOS,A,7,2.0,
FinInvest_SELL & Pension_SELL,226,10.288047632585277,55.75221238938053,3.72536237441522,30.759368790355367,OOS,A,7,2.0,
Retail_BUY & Foreign_BUY & FinInvest_SELL,30,7.8173303767500055,50.0,-0.24848847252674222,49.88593317793392,OOS,A,7,3.0,
Retail_BUY & Foreign_SELL & FinInvest_BUY,153,4.737390661016933,49.673202614379086,-0.1321003963011935,21.64395125235719,OOS,A,7,3.0,
Retail_BUY & Foreign_SELL & FinInvest_SELL,163,10.013604740415841,57.05521472392638,3.0470914127423754,27.37222682804154,OOS,A,7,3.0,
Retail_SELL & Foreign_BUY & FinInvest_BUY,544,9.638024806274382,56.25,2.793918918918925,26.078479162915762,OOS,A,7,3.0,
Retail_SELL & Foreign_BUY & FinInvest_SELL,370,8.871918466805552,55.945945945945944,3.58058608058609,26.325746116837664,OOS,A,7,3.0,
Retail_SELL & Foreign_SELL & FinInvest_BUY,89,8.089265649806377,61.79775280898876,2.5142857142857133,20.43223840573204,OOS,A,7,3.0,
Retail_SELL & Foreign_SELL & FinInvest_SELL,13,-3.879835275486648,38.46153846153847,-5.032568930132952,18.099574693275894,OOS,A,7,3.0,
Retail_BUY & Foreign_BUY & Pension_SELL,30,8.49713710137915,50.0,-0.3209617809001475,49.45298924837478,OOS,A,7,3.0,
Retail_BUY & Foreign_SELL & Pension_BUY,182,7.111666111099019,51.098901098901095,0.2503931621079314,23.791026635524208,OOS,A,7,3.0,
Retail_BUY & Foreign_SELL & Pension_SELL,134,7.930709788084712,56.71641791044776,4.103974738761029,26.340685572630296,OOS,A,7,3.0,
Retail_SELL & Foreign_BUY & Pension_BUY,591,8.111562482860258,54.483925549915405,2.111111111111108,26.440592158851253,OOS,A,7,3.0,
Retail_SELL & Foreign_BUY & Pension_SELL,323,11.553442414739644,59.133126934984524,4.901117798796206,25.550097072781977,OOS,A,7,3.0,
Retail_SELL & Foreign_SELL & Pension_BUY,92,5.4429805531473106,57.608695652173914,2.0665251238499605,19.797430893815328,OOS,A,7,3.0,
Retail_SELL & Foreign_SELL & Pension_SELL,10,16.875257336188845,70.0,8.447056849774704,24.605438489986476,OOS,A,7,3.0,
Retail_BUY & FinInvest_BUY & Pension_SELL,72,5.277959606513251,55.55555555555556,4.925448953814049,20.989958459321638,OOS,A,7,3.0,
Retail_BUY & FinInvest_SELL & Pension_BUY,101,9.199221297173368,56.43564356435643,1.8258426966292207,25.033466587372324,OOS,A,7,3.0,
Retail_BUY & FinInvest_SELL & Pension_SELL,92,10.191479706258392,55.434782608695656,2.9379728633726065,37.934825107389564,OOS,A,7,3.0,
Retail_SELL & FinInvest_BUY & Pension_BUY,434,7.94930482975055,54.83870967741935,1.8615095646334123,24.954196033200667,OOS,A,7,3.0,
