Date,Open,High,Low,Close,Volume,Code,Name,Market,Volume_Ratio,Z_Score,Return_1D,Return_3D,Return_5D,Return_10D
2024-04-26,16170,17780,14660,15400,1478143,042000,카페24,KOSDAQ,6.551722685937564,3.079047754905371,-1.6233766233766231,1.2337662337662338,2.5974025974025974,25.324675324675322
2024-05-09,16890,19900,16700,19390,5188581,042000,카페24,KOSDAQ,10.156535638929784,6.624965033010336,-4.796286745745229,-0.46415678184631254,4.43527591542032,17.328519855595665
2024-11-08,27550,29300,26750,28050,3181056,042000,카페24,KOSDAQ,6.585294205933285,4.914135119850579,0.53475935828877,-2.4955436720142603,7.66488413547237,8.55614973262032
2022-05-10,38150,38500,35050,37000,617211,376300,디어유,KOSDAQ,6.066614605320774,3.4312585305054846,1.2162162162162162,-8.64864864864865,-1.3513513513513513,-1.0810810810810811
2022-09-16,37300,40650,36400,36600,1344823,376300,디어유,KOSDAQ,5.220988496202056,6.706043051090217,-5.8743169398907105,-4.781420765027322,-11.065573770491802,-27.18579234972678
2023-01-11,30200,35250,30100,34900,2567895,376300,디어유,KOSDAQ,9.22070045717585,7.380809924822678,4.441260744985674,1.5759312320916905,10.601719197707736,9.312320916905444
2023-02-10,58000,58000,46600,49350,5686442,376300,디어유,KOSDAQ,5.183034346873816,6.068468246341863,-4.761904761904762,2.532928064842958,-5.167173252279635,-7.700101317122594
2023-05-31,39150,39500,34300,38400,1578221,376300,디어유,KOSDAQ,5.913273270932931,3.468839423039026,-2.083333333333333,-4.947916666666666,-0.78125,0.5208333333333333
2023-09-14,40700,43800,40250,41550,872616,376300,디어유,KOSDAQ,6.881658696964547,4.415702057514864,1.203369434416366,0.12033694344163659,0.48134777376654636,-4.0914560770156445
2024-10-28,24100,30700,24000,29800,2534935,376300,디어유,KOSDAQ,12.058380230218695,7.523745646452629,5.704697986577181,10.738255033557047,15.771812080536913,29.86577181208054
2024-10-29,30350,33350,29700,31500,2720643,376300,디어유,KOSDAQ,7.938379471067068,5.504481963059918,0.15873015873015872,11.904761904761903,24.444444444444443,14.444444444444443
2022-09-20,8580,9810,8580,9270,253958,241710,코스메카코리아,KOSDAQ,8.986673460866118,7.291140440626717,0.3236245954692557,-3.6677454153182305,-11.542610571736784,-17.15210355987055
2022-11-10,6780,8540,6570,8030,3405081,241710,코스메카코리아,KOSDAQ,18.07019187115437,7.595665382100562,5.85305105853051,1.36986301369863,-3.3623910336239105,-0.49813200498132004
2022-11-11,8440,8990,8060,8500,1469093,241710,코스메카코리아,KOSDAQ,5.621878552915213,2.8863210028002513,-4.0,-3.5294117647058822,-9.058823529411764,-8.117647058823529
2022-12-08,9300,10100,9110,9180,2799662,241710,코스메카코리아,KOSDAQ,7.923730546485012,4.463911161884656,1.1982570806100217,-1.5250544662309369,0.10893246187363835,1.9607843137254901
2022-12-27,8940,11350,8870,10750,2671722,241710,코스메카코리아,KOSDAQ,5.229336223077102,3.5841872441387057,-0.46511627906976744,-9.30232558139535,-6.046511627906977,-4.186046511627907
2023-05-10,12830,12830,12830,12830,517167,241710,코스메카코리아,KOSDAQ,6.456379827144742,6.578313842636255,13.795791114575215,28.21512081060016,25.64302416212003,29.15042868277475
2023-05-11,14620,16080,13320,14600,8194864,241710,코스메카코리아,KOSDAQ,16.827472829956644,7.6000647178051945,0.0,8.013698630136986,9.178082191780822,11.78082191780822
2023-05-15,14920,18600,14750,16450,10819328,241710,코스메카코리아,KOSDAQ,9.614130842141316,5.981010612208237,-4.133738601823708,-3.1003039513677813,-4.86322188449848,-5.957446808510639
2024-11-11,72700,73200,62500,67500,862918,241710,코스메카코리아,KOSDAQ,5.117776384703571,4.89585353764236,-9.333333333333334,-8.296296296296296,-12.88888888888889,-21.777777777777775
2022-06-15,20500,26700,20500,22550,3654147,090360,로보스타,KOSDAQ,14.190991645943177,7.3098826680018325,-1.1086474501108647,-11.086474501108649,-17.96008869179601,-15.74279379157428
2023-01-05,19250,21300,18850,20150,837401,090360,로보스타,KOSDAQ,9.048444888185818,7.014087504017422,0.0,4.466501240694789,0.9925558312655087,29.280397022332505
2023-01-18,21450,27600,20750,26850,7041891,090360,로보스타,KOSDAQ,14.10077907910195,7.54652755739694,-2.97951582867784,13.40782122905028,5.58659217877095,15.456238361266294
2023-01-20,26150,30650,25650,27600,4833405,090360,로보스타,KOSDAQ,5.963418547675776,4.130527344313104,10.326086956521738,2.717391304347826,19.746376811594203,8.333333333333332
2023-01-25,27650,31800,27650,30450,5973956,090360,로보스타,KOSDAQ,5.397057750704959,4.229634831561166,-9.688013136289,-4.105090311986864,7.224958949096879,-2.955665024630542
2023-02-27,29950,35550,29950,33250,7582270,090360,로보스타,KOSDAQ,5.486580173976721,3.9019958461107276,3.007518796992481,1.8045112781954888,-1.6541353383458646,-7.368421052631578
2023-03-17,36750,43450,36250,40050,11554175,090360,로보스타,KOSDAQ,5.529983372729999,4.571507400937251,-2.3720349563046192,-0.24968789013732834,-3.3707865168539324,3.9950062421972534
2023-08-07,31750,34200,30450,32100,1400675,090360,로보스타,KOSDAQ,5.638333137764041,5.891226894725873,-1.557632398753894,-3.115264797507788,5.14018691588785,-10.43613707165109
2023-09-04,31700,38300,31700,34200,4165900,090360,로보스타,KOSDAQ,8.202783342476197,7.036787654091444,3.508771929824561,4.385964912280701,3.3625730994152043,-9.064327485380117
2024-01-12,29650,37700,29500,33700,6450224,090360,로보스타,KOSDAQ,14.417354046961615,7.5230374301259895,1.7804154302670623,-1.483679525222552,-2.522255192878338,-2.522255192878338
2024-02-27,30850,39500,30450,35900,7773441,090360,로보스타,KOSDAQ,14.003758804208456,5.737415160426373,-1.9498607242339834,-6.545961002785515,-8.774373259052924,-4.735376044568245
2024-06-27,28100,31400,28000,28400,1132746,090360,로보스타,KOSDAQ,10.637975570369834,4.7603941039015325,-0.35211267605633806,-2.112676056338028,-2.112676056338028,1.7605633802816902
2024-11-13,19950,22550,19200,20000,294045,090360,로보스타,KOSDAQ,6.276675792068905,7.097113106663109,-2.5,3.25,8.25,17.75
2024-11-19,20750,23800,20600,22100,531773,090360,로보스타,KOSDAQ,6.86861080524278,6.56974129360545,-2.0361990950226243,-0.4524886877828055,4.298642533936651,-2.262443438914027
2022-04-13,25700,31250,23400,27200,15798300,225570,넥슨게임즈,KOSDAQ,5.372677078856329,4.396285926582419,1.4705882352941175,-15.808823529411764,-20.036764705882355,-10.845588235294118
2022-08-25,18050,18950,17500,17750,7011772,225570,넥슨게임즈,KOSDAQ,5.570620014199505,6.053410572728956,-2.2535211267605635,-5.352112676056338,-9.014084507042254,-10.140845070422536
2022-12-29,14300,14650,12950,12950,3690474,225570,넥슨게임즈,KOSDAQ,8.246836102111768,5.244311756677714,-4.633204633204633,-6.94980694980695,2.7027027027027026,3.474903474903475
2023-01-25,13890,15930,13780,15270,5577153,225570,넥슨게임즈,KOSDAQ,6.025644426180615,6.044738326204555,0.9168303863785201,-3.6673215455140804,-1.5717092337917484,-2.8814669286182055
2023-03-21,17000,17780,16650,16700,10028825,225570,넥슨게임즈,KOSDAQ,7.165596875376563,5.962575020059247,-0.059880239520958084,0.23952095808383234,8.383233532934131,20.35928143712575
2023-11-08,16230,17920,16210,16740,2849792,225570,넥슨게임즈,KOSDAQ,7.445123799892338,6.076619251768503,1.1947431302270013,-4.7192353643966545,-1.2544802867383513,-3.584229390681003
2024-02-02,14860,17950,14730,15270,8593384,225570,넥슨게임즈,KOSDAQ,13.584845409138431,7.20291709747213,0.0,-5.304518664047151,-3.20890635232482,-7.858546168958743
2024-05-10,14290,15080,14290,14870,1380865,225570,넥슨게임즈,KOSDAQ,6.2035070537536345,6.090235522705121,-3.765971755211836,-4.5057162071284464,-0.5379959650302623,-7.330195023537324
2024-05-21,14750,16160,14320,14490,3024383,225570,넥슨게임즈,KOSDAQ,6.946640068814478,6.718508489004658,0.4140786749482402,0.0,-6.487232574189096,-2.4154589371980677
2024-05-22,15650,16190,14550,14550,3581838,225570,넥슨게임즈,KOSDAQ,5.906043167840124,5.498004479390838,-1.2371134020618557,-5.292096219931271,-5.635738831615121,-1.7869415807560136
2024-07-03,18610,18950,16490,17900,13677089,225570,넥슨게임즈,KOSDAQ,11.336863843675804,7.1620773673641756,7.262569832402235,20.11173184357542,22.067039106145252,5.307262569832402
2024-07-04,18700,19630,17720,19200,10054501,225570,넥슨게임즈,KOSDAQ,5.95118084864085,4.224970340783332,0.9895833333333333,8.333333333333332,-5.416666666666667,-2.34375
2023-02-01,66313,73768,65539,73478,560899,189300,인텔리안테크,KOSDAQ,6.545706830233773,6.3345753460834455,-1.0547374724407306,-4.874928550042189,1.5800647812950814,1.7120770842973407
2024-01-03,74700,81000,74100,81000,542018,189300,인텔리안테크,KOSDAQ,5.216466548353692,5.309917483603113,-2.4691358024691357,-4.938271604938271,-5.679012345679013,-14.19753086419753
2024-03-22,54800,61200,54800,58300,671362,189300,인텔리안테크,KOSDAQ,5.862266487138783,3.9357355137560237,-0.6861063464837049,0.34305317324185247,1.2006861063464835,1.3722126929674099
2024-09-24,54100,56400,52900,56400,330016,189300,인텔리안테크,KOSDAQ,5.38309464000261,4.4701478907598,-2.304964539007092,-1.4184397163120568,-3.723404255319149,-3.368794326241135
2022-08-19,12800,13600,12600,13000,2718472,033500,동성화인텍,KOSDAQ,5.256366267606036,5.342200843781057,1.5384615384615385,3.8461538461538463,3.076923076923077,-5.0
2023-04-21,12000,12450,11470,11650,2662977,033500,동성화인텍,KOSDAQ,7.9863406304165245,7.355553400187588,-2.40343347639485,-3.2618025751072963,-3.2618025751072963,1.4592274678111588
2023-06-27,13480,13910,12520,12530,3289328,033500,동성화인텍,KOSDAQ,7.404539865216596,5.621367010634519,0.4788507581803671,-1.4365522745411012,1.5163607342378291,6.304868316041501
2024-07-26,12980,14210,12940,13880,1601380,033500,동성화인텍,KOSDAQ,5.199239292506317,5.928851775985562,-0.36023054755043227,-2.161383285302594,-4.178674351585014,-2.0172910662824206
2024-11-07,11510,12370,11400,11890,1040282,033500,동성화인텍,KOSDAQ,6.3307722969909594,5.69282741252541,-2.859545836837679,1.9343986543313711,0.08410428931875526,11.438183347350716
2023-01-25,17448,20988,17203,20988,2779249,036810,에프에스티,KOSDAQ,11.472617307734778,7.297044247985738,7.728225652753955,8.662092624356776,4.211930627024967,3.511530398322851
2023-01-26,20988,23789,20644,22610,4020943,036810,에프에스티,KOSDAQ,9.199453195602686,6.188125092455836,0.0,-0.8668730650154799,-0.43343653250773995,-2.6094648385670056
2023-07-05,23003,23200,19523,19857,1361588,036810,에프에스티,KOSDAQ,5.064843663979478,4.054914967713661,-7.075590471873898,-9.754746437024727,-5.000755401117994,30.694465427808833
2023-07-18,23593,26690,22954,24035,4649572,036810,에프에스티,KOSDAQ,8.421431273391434,7.125324876508457,7.97586852506761,17.179113792386104,12.269606823382567,14.316621593509465
2023-07-19,24232,26984,23937,25952,4080229,036810,에프에스티,KOSDAQ,5.451966362453774,4.751332067676575,3.598951911220715,4.739519112207152,-1.7031442663378544,-2.8398581997533907
2023-11-02,18088,22118,18088,20939,1256857,036810,에프에스티,KOSDAQ,7.597586751251069,6.438128759883514,-0.7068150341468074,3.753760924590477,3.9877740102201633,10.091217345623
2024-04-09,24675,29295,24675,27427,10039826,036810,에프에스티,KOSDAQ,14.000664345825749,7.543146836417872,-0.5359682065118314,15.769132606555583,9.676596054982317,6.453494731468991
2024-04-15,27034,35095,26984,31752,5994055,036810,에프에스티,KOSDAQ,5.126376113393304,3.6643943404692525,-5.416981607457798,-3.404509952129,-8.204207608969513,4.336734693877551
2024-05-28,31064,37553,31064,34849,6933854,036810,에프에스티,KOSDAQ,5.341096959165668,3.1452403647532536,-3.3860369020631866,-1.9742316852707393,1.5524118339120203,14.52839392808976
2024-10-15,24527,26050,21676,21922,5268223,036810,에프에스티,KOSDAQ,13.071320038269459,7.509877425929392,-4.484079919715354,-15.920080284645561,-21.211568287565,-17.26576042331904
2023-01-02,37900,37900,34150,34600,499525,131290,티에스이,KOSDAQ,5.00840708541338,3.2418340531152654,-1.7341040462427744,4.335260115606936,12.138728323699421,20.23121387283237
2024-02-13,49650,59400,49550,57000,1272498,131290,티에스이,KOSDAQ,7.360246911366581,6.5601951034507415,1.4035087719298245,-6.140350877192982,-4.2105263157894735,-3.508771929824561
2022-07-19,61100,61100,59300,60200,394543,348210,넥스틴,KOSDAQ,5.824574664163874,6.415784825525951,0.8305647840531563,5.980066445182724,5.980066445182724,5.48172757475083
2022-10-12,47900,51700,45200,47900,220169,348210,넥스틴,KOSDAQ,5.0577054723716675,3.0314269789512,0.20876826722338201,0.9394572025052191,-3.653444676409186,1.4613778705636742
2024-10-10,56600,56800,55000,55500,543305,348210,넥스틴,KOSDAQ,7.346446748554523,6.707367990046604,0.18018018018018017,1.0810810810810811,13.153153153153152,21.98198198198198
2023-02-09,93000,110900,91600,109200,1926033,121600,나노신소재,KOSDAQ,7.111600553484246,7.226144426747185,3.1135531135531136,11.813186813186812,16.758241758241756,17.49084249084249
2023-07-24,155500,178000,151200,172400,2311352,121600,나노신소재,KOSDAQ,5.070381133245162,6.08063169968426,3.3642691415313224,-15.835266821345709,-4.640371229698376,-18.503480278422273
2024-02-21,105000,136300,104100,134000,1984511,121600,나노신소재,KOSDAQ,10.787830720331728,7.542611897992938,2.9850746268656714,0.3731343283582089,3.5074626865671643,0.3731343283582089
2024-02-22,133100,157800,130600,138000,1955332,121600,나노신소재,KOSDAQ,7.055146179998358,5.27047904445794,0.21739130434782608,1.4492753623188406,1.0869565217391304,-5.0
2024-06-11,122000,149800,121300,141500,2617886,121600,나노신소재,KOSDAQ,11.186906390830611,7.3994210588596125,-2.049469964664311,-10.671378091872793,-10.954063604240282,-16.67844522968198
2022-08-09,13750,15450,13650,15250,3115023,060250,NHN KCP,KOSDAQ,5.837493805321675,6.669501567669801,-11.147540983606557,-12.459016393442624,-15.40983606557377,-20.327868852459016
2023-11-03,8280,9200,8110,9010,1463764,060250,NHN KCP,KOSDAQ,7.42779315335284,6.661141896156549,2.2197558268590454,-0.3329633740288568,-3.4406215316315207,-5.549389567147614
2023-11-24,8830,10310,8720,10130,5754834,060250,NHN KCP,KOSDAQ,11.422102733811778,7.379628828174902,10.069101678183614,12.3395853899309,21.1253701875617,22.90227048371175
2023-11-27,10130,11820,10130,11150,5622521,060250,NHN KCP,KOSDAQ,7.201478689562481,5.186151321840289,-3.0493273542600896,9.147982062780269,5.650224215246637,5.9192825112107625
2024-01-10,10790,12230,10660,11980,10190760,060250,NHN KCP,KOSDAQ,6.94173930937774,4.746149759514967,5.175292153589315,1.5025041736227045,-3.25542570951586,2.671118530884808
2024-01-11,12350,13750,12050,12600,14792370,060250,NHN KCP,KOSDAQ,6.882831747263081,5.174582285164714,-4.285714285714286,-5.079365079365079,-2.5396825396825395,1.746031746031746
2024-08-01,8240,8910,8140,8330,1422133,060250,NHN KCP,KOSDAQ,5.787971668452685,5.611556297538989,-3.12124849939976,-8.523409363745499,-10.204081632653061,-10.804321728691477
2022-05-04,13650,15500,13450,14400,13193757,222080,씨아이에스,KOSDAQ,9.601718909632472,7.342681525240528,-2.7777777777777777,-8.333333333333332,-6.944444444444445,-4.861111111111112
2022-06-10,17600,18750,16900,17350,24169474,222080,씨아이에스,KOSDAQ,8.63951040612713,6.244659692432685,-2.3054755043227666,-7.492795389048991,-7.780979827089338,-4.610951008645533
2022-12-26,11300,11300,9990,10100,2532888,222080,씨아이에스,KOSDAQ,5.00007797544938,5.616048382257296,-6.534653465346535,-10.891089108910892,-6.435643564356436,-5.346534653465347
2023-02-28,10050,10740,9990,10290,3271757,222080,씨아이에스,KOSDAQ,5.140560463263003,4.575336406587801,3.4013605442176873,12.439261418853254,8.26044703595724,3.1098153547133136
2023-03-02,10380,11690,10320,10640,6352941,222080,씨아이에스,KOSDAQ,6.791045613738029,5.998802927766178,4.6992481203007515,13.25187969924812,1.4097744360902256,-1.3157894736842104
2023-03-03,10780,11460,10460,11140,6149048,222080,씨아이에스,KOSDAQ,5.018055555782241,4.556849106669936,3.859964093357271,0.0,-6.283662477558348,-3.321364452423698
2023-03-07,11630,12940,11210,12050,14923615,222080,씨아이에스,KOSDAQ,6.67859841315648,6.109858238622687,-7.551867219917012,-13.360995850622407,-17.42738589211618,-5.726141078838174
2023-03-29,11280,14500,11280,13920,31446297,222080,씨아이에스,KOSDAQ,6.8717593353682105,6.5746601717228454,5.100574712643678,7.399425287356322,3.0172413793103448,-5.747126436781609
2023-03-30,15100,16440,14360,14630,28497199,222080,씨아이에스,KOSDAQ,5.014131563474729,4.623963475078399,-1.9138755980861244,-2.939166097060834,-6.425153793574847,-8.61244019138756
2023-11-30,10910,12650,10890,11650,10922523,222080,씨아이에스,KOSDAQ,11.348341719590419,7.525282983468868,-1.6309012875536482,-4.463519313304721,-2.060085836909871,-3.862660944206009
2024-02-15,10140,11590,10000,11000,4019530,222080,씨아이에스,KOSDAQ,8.10049904505714,2.287630659740369,1.5454545454545454,1.8181818181818181,3.6363636363636362,0.9090909090909091
2024-03-05,10820,13800,10820,13150,14218962,222080,씨아이에스,KOSDAQ,9.391325988564533,7.236929281375338,1.064638783269962,3.4220532319391634,12.85171102661597,8.821292775665398
2024-06-10,11650,12700,11520,11840,3770117,222080,씨아이에스,KOSDAQ,6.12998547872644,2.008843796000676,3.209459459459459,3.2939189189189184,1.5202702702702704,-9.712837837837837
2024-08-12,8560,10030,8520,9120,3089380,222080,씨아이에스,KOSDAQ,6.56890081403739,3.3678608740318494,15.899122807017543,16.666666666666664,25.767543859649123,16.228070175438596
2024-08-13,9170,11410,9150,10570,20325825,222080,씨아이에스,KOSDAQ,13.911631020343352,7.321424995165559,1.1352885525070955,1.1352885525070955,5.203405865657521,-1.7029328287606436
2024-08-20,10870,12230,10760,11470,13882361,222080,씨아이에스,KOSDAQ,5.267935798123317,3.940452328310235,-3.051438535309503,-6.9747166521360064,-7.585004359197908,-9.76460331299041
2024-11-05,8910,11390,8610,11260,25341362,222080,씨아이에스,KOSDAQ,13.279510015560925,5.3310164741515695,-10.301953818827709,-11.63410301953819,-12.16696269982238,-23.090586145648313
2022-05-26,7930,8350,7610,7840,23074242,009520,포스코엠텍,KOSDAQ,16.380292827496113,7.470530965658399,-5.7397959183673475,-6.63265306122449,-5.612244897959184,-15.561224489795919
2022-07-13,5260,6830,5260,5950,13643832,009520,포스코엠텍,KOSDAQ,15.04798506829745,3.7091376010008474,-2.857142857142857,-2.5210084033613445,-2.5210084033613445,-1.0084033613445378
2022-07-28,5940,6680,5870,6180,11233730,009520,포스코엠텍,KOSDAQ,6.459067864649205,2.7292188204458534,-1.132686084142395,8.090614886731391,10.194174757281553,16.019417475728158
2022-08-03,6610,7770,6550,7140,18624301,009520,포스코엠텍,KOSDAQ,5.685632843462701,3.787019377084624,-4.621848739495799,-3.7815126050420167,0.1400560224089636,-2.801120448179272
2022-10-13,6230,8060,6220,7450,29940808,009520,포스코엠텍,KOSDAQ,13.525206901509089,5.743977218757377,1.0738255033557047,0.2684563758389262,-1.476510067114094,-2.5503355704697985
2022-11-28,7510,9570,7510,9230,45251395,009520,포스코엠텍,KOSDAQ,10.276032520948494,5.995588374289535,8.884073672806068,22.426868905742143,4.225352112676056,-5.633802816901409
2022-11-29,9110,10900,8900,10050,42313493,009520,포스코엠텍,KOSDAQ,6.636720447740101,4.450300871804656,1.4925373134328357,-2.7860696517412937,-5.17412935323383,-14.626865671641792
2023-03-06,9130,11550,9060,11550,46012389,009520,포스코엠텍,KOSDAQ,10.120725896615168,5.4197521623878915,6.926406926406926,0.0,-2.5974025974025974,-1.3852813852813852
2023-03-07,11560,13450,11550,12350,33873660,009520,포스코엠텍,KOSDAQ,5.614709911892393,3.3815127289835334,0.8097165991902834,-9.878542510121457,-11.983805668016194,3.1578947368421053
2023-07-14,28500,33100,27850,33100,27169576,009520,포스코엠텍,KOSDAQ,7.429396085265148,5.633970626963676,1.812688821752266,-3.3232628398791544,1.2084592145015105,3.3232628398791544
2023-11-06,24500,28500,24250,28300,4566550,009520,포스코엠텍,KOSDAQ,5.519600016196613,2.0240571433471977,-0.35335689045936397,-7.420494699646643,-13.250883392226148,-12.190812720848058
2023-12-21,22500,25400,22500,23500,2896089,009520,포스코엠텍,KOSDAQ,5.816051145135437,2.828048888774323,1.4893617021276597,27.4468085106383,22.340425531914892,27.23404255319149
2023-12-27,23100,29950,23100,29950,17779002,009520,포스코엠텍,KOSDAQ,12.598808941801503,7.179592490805076,-1.8363939899833055,0.0,0.667779632721202,-4.006677796327212
2023-12-28,32400,32500,29200,29400,9560524,009520,포스코엠텍,KOSDAQ,5.13134806489812,3.2574467914432397,-2.2108843537414966,-2.891156462585034,2.380952380952381,-5.1020408163265305
2024-01-03,29350,33300,29200,29950,14088603,009520,포스코엠텍,KOSDAQ,5.305792922424891,4.1179395950813,-4.674457429048414,0.5008347245409015,-3.33889816360601,-12.85475792988314
2024-04-18,18700,21800,18700,19710,1552244,009520,포스코엠텍,KOSDAQ,5.153576167394511,4.692407445694513,1.7250126839167934,3.754439370877727,4.515474378488077,2.993404363267377
2024-06-11,20350,24700,20300,22550,8725368,009520,포스코엠텍,KOSDAQ,14.260923856416124,7.451137951921674,-3.5476718403547673,-3.1042128603104215,-7.5388026607538805,-7.5388026607538805
2024-09-02,16640,20550,16640,19190,5652405,009520,포스코엠텍,KOSDAQ,12.741536766742103,3.6294616972119575,-2.5013027618551327,-10.36998436685774,-15.737363210005212,-11.203751954142781
2022-04-12,8840,9160,8760,9090,1391776,014620,성광벤드,KOSDAQ,7.255807600482651,6.874418568151538,1.76017601760176,4.84048404840484,9.13091309130913,7.2607260726072615
2022-08-10,12650,14000,12550,14000,4158449,014620,성광벤드,KOSDAQ,7.089466723551307,6.549629050593168,5.357142857142857,3.9285714285714284,15.714285714285714,12.142857142857142
2023-05-08,12230,13680,12110,13550,2329956,014620,성광벤드,KOSDAQ,6.1010166763835265,5.8018918202122585,2.6568265682656826,2.214022140221402,0.2952029520295203,0.14760147601476015
2024-05-08,11570,12500,11470,12260,1500505,014620,성광벤드,KOSDAQ,5.201609807073091,4.753799620223151,-3.262642740619902,-0.48939641109298526,-2.936378466557912,-6.525285481239804
2024-06-03,10670,12570,10640,11430,3100711,014620,성광벤드,KOSDAQ,7.498467096472139,6.21957414559057,-3.4120734908136483,-0.699912510936133,-5.68678915135608,-6.386701662292213
2024-07-16,11620,13330,11550,13330,4671006,014620,성광벤드,KOSDAQ,7.223954919238653,5.3726305391486155,5.026256564141035,1.1252813203300824,7.201800450112527,10.127531882970743
2024-07-17,14050,14990,13690,14000,8428802,014620,성광벤드,KOSDAQ,7.997512922847949,6.068616592969853,-0.6428571428571428,3.571428571428571,-1.8571428571428572,2.214285714285714
2024-11-07,14810,15790,13640,14480,2948172,014620,성광벤드,KOSDAQ,8.791779390504,2.6341360615337552,1.6574585635359116,10.497237569060774,7.734806629834254,16.022099447513813
2024-11-22,16810,20450,16810,20350,6118241,014620,성광벤드,KOSDAQ,6.796427628200731,6.598112746085375,2.211302211302211,2.9484029484029484,0.9828009828009828,2.7027027027027026
2022-04-29,124300,124500,108600,110000,747453,067160,SOOP,KOSDAQ,5.2592017190755325,5.1299310108683125,-2.0,-2.5454545454545454,-7.2727272727272725,-10.0
2022-11-10,73500,88900,72300,87400,3278460,067160,SOOP,KOSDAQ,6.651814114982935,7.093784556142803,6.407322654462242,7.894736842105263,3.203661327231121,6.178489702517163
2023-03-31,78000,86400,74900,84800,937770,067160,SOOP,KOSDAQ,5.666455179914801,5.059037055040316,3.1839622641509435,1.8867924528301887,-4.716981132075472,-6.839622641509433
2023-06-07,77000,84000,76600,83000,687561,067160,SOOP,KOSDAQ,5.663657986593766,3.307162788205698,-1.6867469879518073,-2.891566265060241,-5.301204819277109,-10.72289156626506
2023-08-01,75900,86700,74800,85400,1424582,067160,SOOP,KOSDAQ,5.648866524709643,6.382647325773408,-3.51288056206089,-4.8009367681498825,-1.053864168618267,-2.810304449648712
2023-10-31,75800,77100,66200,66900,755903,067160,SOOP,KOSDAQ,5.00131003500043,2.6338730289456356,-5.381165919282512,-3.1390134529147984,-2.9895366218236172,-1.9431988041853512
2023-12-06,64700,83400,64600,83400,4965283,067160,SOOP,KOSDAQ,11.384849612186255,7.43500349198944,-8.15347721822542,-8.513189448441247,-12.949640287769784,-2.278177458033573
2024-05-24,17330,18920,17330,18720,1059952,086450,동국제약,KOSDAQ,5.960179139609179,4.715329161053414,-1.2286324786324787,0.8547008547008548,2.8846153846153846,-0.2670940170940171
2022-06-30,3415,3420,3100,3300,5761875,336570,원텍,KOSDAQ,16.700201119766692,5.547673747379414,-6.8181818181818175,-4.242424242424243,-9.696969696969697,2.1212121212121215
2022-07-01,3395,3395,3045,3075,2515620,336570,원텍,KOSDAQ,5.35749482671285,2.1056453113379203,0.975609756097561,-0.975609756097561,-1.6260162601626018,9.59349593495935
2022-10-14,2455,2970,2400,2695,6806213,336570,원텍,KOSDAQ,12.093511224038789,5.426680930018955,0.0,2.782931354359926,-3.710575139146568,2.2263450834879404
2022-11-18,3135,3595,3100,3455,5514557,336570,원텍,KOSDAQ,5.89710547561089,4.252750229622787,4.196816208393632,13.892908827785819,10.709117221418236,22.720694645441387
2023-03-29,6060,6840,5700,6340,10709502,336570,원텍,KOSDAQ,6.802571555137629,6.201879007907628,-0.15772870662460567,1.4195583596214512,7.886435331230284,1.5772870662460567
2023-05-09,6680,7940,6650,7770,11772432,336570,원텍,KOSDAQ,7.731616616651952,5.161734630141076,-0.9009009009009009,-3.2175032175032174,0.9009009009009009,2.445302445302445
2024-03-25,8400,9990,8360,9890,15405837,336570,원텍,KOSDAQ,10.06696306778622,7.496143726321181,-3.1344792719919106,-1.7189079878665317,5.25783619817998,-2.224469160768453
2024-07-19,6860,7540,6800,7410,7617282,336570,원텍,KOSDAQ,5.23988112507096,3.151206705857915,-4.183535762483131,-6.747638326585695,-9.851551956815115,-11.740890688259109
2023-07-20,145600,153800,141000,142100,1201872,365340,성일하이텍,KOSDAQ,7.010381076954709,6.394906061979642,2.533427163969036,3.8001407459535534,-4.50387051372273,-4.363124560168895
2023-07-26,146300,162300,138800,145100,1798652,365340,성일하이텍,KOSDAQ,5.500352133457816,5.680738535528635,-6.47829083390765,-3.239145416953825,-6.547208821502412,-9.303928325292901
2023-12-14,101400,113900,101400,110000,610599,365340,성일하이텍,KOSDAQ,8.483004094244023,7.1109558236511905,-4.0,1.4545454545454546,-1.090909090909091,-3.272727272727273
2024-05-17,81900,90000,81600,82200,258010,365340,성일하이텍,KOSDAQ,7.643359274323752,5.585211263994709,0.0,-3.7712895377128954,-2.4330900243309004,-1.094890510948905
2024-07-11,77900,83400,74100,74100,189917,365340,성일하이텍,KOSDAQ,6.468111048104611,4.132233982279542,-1.349527665317139,-6.612685560053981,-5.668016194331984,-15.789473684210526
2022-06-09,8100,8610,7980,8470,4216516,025980,아난티,KOSDAQ,6.25670062791573,6.571082835399104,2.95159386068477,-2.3612750885478158,-14.403778040141676,-26.210153482880756
2023-01-16,6800,7500,6780,7330,10610763,025980,아난티,KOSDAQ,9.776455896151838,7.281561257941874,-0.2728512960436562,0.8185538881309686,4.638472032742155,6.548431105047749
2023-04-28,6490,6530,5460,6280,4570761,025980,아난티,KOSDAQ,5.820185818925201,4.642638265245976,0.0,1.1146496815286624,1.7515923566878981,2.0700636942675157
2023-06-20,6670,7180,6670,7040,3322442,025980,아난티,KOSDAQ,5.543003614652003,4.1051205112776215,7.528409090909091,3.977272727272727,3.2670454545454546,5.823863636363636
2023-06-21,7150,7860,7090,7570,5846084,025980,아난티,KOSDAQ,6.6914645621019595,5.458276324636792,-1.8494055482166447,-5.151915455746367,-5.284015852047556,-0.5284015852047557
