Strategy,1,3,5,7,10,20,Mean
Retail_SELL & FinInvest_SELL,8.984319621063714,8.532469351985686,8.681985796561264,8.439091316283884,8.843359300358149,10.29862087160259,8.96330770964255
Foreign_BUY & FinInvest_SELL,8.98849054329154,9.139331865980827,8.832689761236077,8.792824360051386,8.241636340321113,9.150567061534765,8.85758998873595
FinInvest_BUY,8.656306147100713,8.687348062001506,8.710467716460887,8.42900227734959,8.864951247066514,9.086545224717694,8.739103445782817
Retail_SELL & Foreign_BUY & FinInvest_SELL & Pension_BUY,9.022715253181737,8.258936024964164,8.11486978043371,8.030200003091327,8.607136769800643,9.271469177989724,8.550887834910217
Foreign_Z_gt1,7.5234436652366625,7.74175670051231,8.494834361078329,8.28366876040939,9.300517432447672,9.879314197141907,8.537255852804378
Retail_SELL & Foreign_BUY & Pension_BUY,7.12604895290227,7.464716508525765,8.502366167569956,8.111562482860258,9.017649711626614,10.409676094478755,8.43866998632727
FinInvest_SELL,8.546036341346799,8.497587728987986,8.47420387711244,8.852273364803835,8.25736089737835,7.998034198891347,8.43758273475346
Smart_Alignment,7.09117930607302,7.449273582390447,8.338560908827324,7.976399871217627,8.931750549999323,10.30302749132877,8.348365284972752
Foreign_BUY & Pension_BUY,7.09117930607302,7.449273582390447,8.338560908827324,7.976399871217627,8.931750549999323,10.30302749132877,8.348365284972752
Foreign_BUY & FinInvest_SELL & Pension_BUY,8.894332256260016,8.20953544870854,7.733462502974223,7.699921384145193,8.409266793304473,9.074713558331721,8.336871990620695
Retail_SELL & FinInvest_SELL & Pension_BUY,8.599756238503062,7.7032420076758985,7.781920743668968,7.408390932322197,8.137740975912221,9.500042000229888,8.18851548305204
Retail_SELL & Pension_BUY,7.343595465965619,7.515331676823894,7.809686876732969,7.752104887642703,8.504698873998864,9.511012100576888,8.07273831362349
Retail_BUY & Foreign_SELL & FinInvest_SELL,8.025050388946752,7.763766871579625,8.155393083683741,10.013604740415841,8.928395918952846,5.4101029156509135,8.049385653204952
Retail_SELL & FinInvest_BUY & Pension_BUY,6.553845185281486,7.40175032128668,7.827080974012044,7.94930482975055,8.727909274294872,9.51860448610315,7.996415845121464
Retail_BUY & Foreign_SELL,9.229336482070602,7.310753644349361,7.826425814835094,7.458982100706876,8.463437393057688,6.885744066058777,7.862446583513067
Retail_BUY & Foreign_SELL & FinInvest_BUY,10.904864959460307,6.792036208589515,7.466128329905624,4.737390661016933,7.9411138542274164,8.714452730981408,7.7593311240302
Foreign_SELL & FinInvest_BUY,11.571067901595304,7.515733104328234,5.994113582288139,5.9701050163981755,7.6157218745295765,7.313326442371103,7.6633446535850895
FinInvest_SELL & Pension_BUY,6.904924029505839,7.7250246811949275,7.708098238507515,7.9251734090363914,7.557646099738597,7.8254170188545995,7.607713912806312
Retail_BUY & FinInvest_SELL,7.512940039156929,8.415726810276622,8.053393020046894,9.67221494295483,7.182554070449549,4.613154627156359,7.57499725167353
Foreign_SELL,9.49406752208327,7.255395193908528,6.731949892596647,7.240538583911039,7.920776486711382,6.712752425317449,7.559246684088052
Foreign_SELL & FinInvest_SELL,7.4524705581311,6.900959243578084,7.659285145989854,8.987384739241225,8.288728957075003,6.034076854476548,7.553817583081969
Retail_BUY,8.771069040942612,7.471041218690222,7.678918627615917,7.331178902216645,7.5994779732435624,6.024695503221216,7.47939687765503
Retail_BUY & FinInvest_BUY,10.745030060985663,6.295281453622253,7.1943047079993585,4.507304178076209,8.130343812204883,7.981604445038406,7.475644776321129
Pension_BUY,6.926922146680824,6.877911519589993,7.4265705851126755,7.5286290895615995,7.86625429470092,8.135330959652533,7.460269765883091
Retail_SELL & Foreign_SELL & FinInvest_BUY,12.891987528242284,8.513673034241625,3.387051318435484,8.089265649806377,6.989342313611234,4.747218745253355,7.43642309826506
FinInvest_BUY & Pension_BUY,6.943024768452913,6.315838325406004,7.225634987235122,7.262746883017199,8.085983329514095,8.39761892736571,7.371807870165173
Retail_SELL & Foreign_SELL & FinInvest_BUY & Pension_BUY,11.778660185347217,9.547876174604838,3.125324189330379,6.977114803428848,6.21382361397539,2.817041584019914,6.743306758451097
Retail_SELL & Foreign_SELL,10.477865305914138,7.115253531080836,3.521487187363867,6.5637920024651075,6.163844641411949,6.138734708312129,6.663496229424671
Retail_BUY & Foreign_SELL & FinInvest_SELL & Pension_BUY,1.5914649837426074,7.9468032365090755,8.526274219833082,10.140081440391299,6.509433913866812,4.5245266950848935,6.539764081571295
Retail_BUY & Foreign_BUY & FinInvest_SELL & Pension_SELL,3.960038159822988,14.271795429869353,10.837063320081425,11.242009377598778,-2.974318679957288,0.17692032289198784,6.252251321717875
Retail_BUY & FinInvest_SELL & Pension_BUY,1.7074385885810215,7.800023253311073,7.506764133521733,9.199221297173368,6.189497806876278,4.449585707193306,6.142088464442796
Retail_SELL & Foreign_SELL & Pension_BUY,9.413486553494838,7.830158023638249,3.3367472007962555,5.4429805531473106,5.522180601606574,4.772601950912515,6.053025813932624
Foreign_SELL & FinInvest_SELL & Pension_BUY,1.6130981463397256,6.340708202584604,7.65063583405196,8.43672707304164,5.903672025457763,5.659370500768367,5.934035297040676
Foreign_SELL & Pension_BUY,6.423354423285974,5.4697514750502965,5.356924647531462,6.551377529596986,5.742712806868443,4.292925736279944,5.6395077697688505
Foreign_SELL & FinInvest_BUY & Pension_BUY,10.680218385185308,4.983511829617034,3.7164856343870536,5.3433990796055,5.624676046569605,3.1058268471306265,5.575686303749188
Retail_BUY & Foreign_SELL & Pension_BUY,5.021085562222507,3.937019949993186,6.429787246362587,7.111666111099019,5.855896002161569,4.055486010036822,5.401823480312615
Retail_BUY & Pension_BUY,4.953932588477989,3.965143459318637,5.974870474702805,6.72104194623148,5.702090874619183,4.028129091796652,5.224201405857791
Retail_BUY & Foreign_BUY & FinInvest_SELL,3.7885011315945807,12.667639453952683,7.609554905302764,7.8173303767500055,-2.2559034230214117,0.7802128586825435,5.067889217210194
Retail_BUY & Foreign_BUY & Pension_SELL,3.2779192525629113,9.498203403547572,9.070931203146753,8.49713710137915,0.2642889253052869,-0.20591748606133112,5.067093733313391
Retail_BUY & Foreign_BUY,3.2917844187601064,8.923970521586401,6.622355519162265,6.239670504300076,0.3555105301866361,0.3104641316628482,4.290625937609722
Retail_SELL & Foreign_SELL & FinInvest_SELL,1.7266722499746017,-1.187862268936352,4.028677056502767,-3.879835275486648,3.0190916044622904,12.036111885085031,2.6238092086002816
Retail_SELL & Foreign_SELL & FinInvest_SELL & Pension_BUY,1.7266722499746017,-1.187862268936352,4.028677056502767,-3.879835275486648,3.0190916044622904,12.036111885085031,2.6238092086002816
